x1,x2,x3
55.94,29.49,66.1
47.83,26.41,67.42
51.55,28.86,70.43
52.86,28.82,82.47
53.67,27.83,77.95
56.82,31.09,48.43
53.22,26.03,68.43
53.79,30.85,82.06
49.49,32.47,64.92
61.29,24.56,68.59
48.9,35.85,74.8
53.25,26.48,71.8
61.08,28.7,53.75
60.66,30.59,41.81
50.1,28.79,59.43
42.92,40.02,65.5
48.1,33.8,68.4
47.25,22.13,90.2
65.45,26.16,77.94
41.77,27.03,57.27
44.69,28.08,71.21
49.79,36.77,75.4
36.77,35.42,67.97
41.86,29.28,56.71
46.03,17.86,80.65
48.59,28.1,68.05
38.7,35.56,64.49
54.22,31.61,64.38
44.66,36.43,88.16
52.3,29.03,71.33
47.13,32.95,59.47
60.66,35.35,61.98
64.26,26.61,87.69
48.29,35.76,68.05
50.51,30.52,58.41
40.91,32.4,61.7
39.81,31.95,58.22
53.85,36.93,67.53
63.49,34.97,58.61
53.31,30.22,79.33
50.56,29.51,72.76
51.68,34.49,83.57
59.21,25.23,61.56
55.56,31.06,80.69
61.85,28.9,73.67
49.0,21.83,75.41
59.42,38.73,72.85
50.13,28.17,48.77
43.38,34.73,56.02
59.7,32.49,67.5
44.96,31.23,75.36
54.9,37.14,81.55
53.01,34.19,41.24
58.19,30.96,82.76
42.73,31.5,70.13
58.6,27.59,75.66
41.56,37.31,73.9
44.6,27.54,65.93
41.1,29.54,67.65
53.53,30.51,84.22
55.22,27.26,65.51
43.2,27.75,68.14
47.88,32.6,43.12
61.58,31.99,83.24
41.1,32.31,76.98
46.92,32.3,75.18
51.21,26.06,60.39
49.86,33.44,87.53
66.09,27.92,95.41
45.02,41.82,63.43
56.93,27.72,72.6
47.61,26.2,79.2
46.16,20.03,62.31
48.25,24.4,70.47
49.16,29.01,76.81
59.26,33.42,56.81
53.81,23.43,70.47
39.14,30.31,66.49
57.5,34.06,52.61
43.28,25.96,79.52
66.63,24.96,72.59
65.47,27.75,69.0
47.18,30.73,92.1
54.55,35.8,68.79
59.24,20.06,59.07
46.5,28.07,76.39
38.82,31.38,70.44
54.83,33.61,68.34
55.35,30.78,76.76
51.3,19.77,62.22
52.06,30.99,76.21
57.21,29.6,75.73
52.91,24.64,81.72
42.76,28.2,59.82
52.47,30.76,68.58
51.45,25.71,56.96
44.56,28.75,64.69
55.53,31.95,75.53
47.58,26.86,77.23
51.79,27.63,65.45
57.74,27.79,79.41
64.29,30.46,71.14
62.08,31.63,73.48
44.16,33.37,82.11
48.77,33.82,57.47
51.25,31.08,49.3
52.12,35.52,80.21
52.1,29.19,53.91
66.18,31.14,84.53
46.62,27.08,78.41
41.48,38.22,64.85
60.57,37.06,70.87
36.42,30.11,84.67
46.09,32.77,70.62
44.96,34.93,52.08
38.82,35.06,64.63
45.96,30.05,80.4
48.09,28.1,66.47
62.63,25.84,54.09
46.58,34.7,64.87
