x1,x2,x3
68.73,26.78,79.86
45.89,33.14,60.17
43.3,30.95,70.57
50.82,36.66,70.31
50.6,29.79,91.2
56.36,26.06,64.97
50.09,29.5,74.09
52.0,32.27,65.07
47.46,24.51,61.27
40.69,31.62,82.18
37.33,32.46,71.07
40.54,30.44,68.74
38.45,31.86,69.12
66.06,26.92,70.79
42.8,33.35,59.31
48.47,32.58,66.72
60.3,32.08,95.71
58.75,22.82,76.47
41.23,28.19,53.47
40.37,29.47,84.06
44.12,38.4,68.44
46.8,24.83,77.23
56.53,29.92,81.2
34.38,25.7,69.38
46.92,32.51,66.14
63.49,26.48,81.28
45.26,38.93,78.31
54.55,29.66,76.62
47.78,33.05,73.09
44.37,33.46,63.11
60.48,31.67,89.37
36.13,31.91,55.36
62.05,30.25,66.35
48.18,26.53,48.44
46.09,30.78,60.49
60.18,29.75,64.23
42.21,19.87,66.91
32.88,21.45,75.56
44.39,27.81,85.54
68.89,25.98,76.46
41.69,36.31,77.19
39.74,28.68,76.56
55.14,33.72,63.66
42.9,29.99,56.13
40.41,35.83,73.42
51.71,33.74,66.69
51.91,24.82,59.86
71.56,35.48,68.56
45.48,26.12,78.16
57.45,33.44,71.74
55.62,38.13,64.5
57.65,26.29,60.92
53.18,24.48,66.74
51.92,19.21,53.31
47.15,27.62,81.56
55.79,30.95,56.98
36.69,25.0,62.56
49.78,28.89,67.46
41.93,32.8,77.2
43.68,24.53,74.1
67.23,23.97,81.11
44.21,23.11,74.86
38.72,35.88,72.94
50.67,29.51,78.72
63.81,24.31,91.19
51.34,30.09,61.97
35.42,22.89,78.51
57.22,32.62,69.27
49.03,34.74,46.62
49.13,33.5,76.2
56.89,33.47,88.92
43.43,25.11,52.71
34.14,25.36,85.38
51.82,37.75,52.53
56.54,32.1,87.59
52.09,25.84,79.23
46.61,30.54,75.03
48.69,37.16,87.3
60.08,26.28,66.92
48.79,25.65,71.11
42.82,32.44,56.76
56.5,27.12,70.67
56.02,24.37,92.7
55.31,22.9,72.78
63.72,33.3,60.84
49.04,26.93,80.1
52.16,27.28,46.87
48.93,31.49,68.42
63.98,37.48,70.17
55.9,29.36,65.82
48.73,17.94,54.68
60.8,23.04,82.96
55.25,29.0,74.36
54.15,26.2,62.14
52.86,31.71,55.23
43.64,29.76,77.75
48.66,36.18,48.23
45.44,21.76,72.03
67.67,34.88,65.94
51.78,28.45,52.39
45.34,28.52,64.55
54.43,29.2,63.12
41.2,30.95,73.99
62.88,26.49,64.37
52.09,27.68,71.82
52.02,26.46,73.68
45.73,29.01,65.47
60.69,36.03,75.33
41.6,24.11,77.84
60.51,24.67,63.86
66.07,29.87,63.94
58.41,26.38,70.72
34.56,33.26,82.89
56.96,30.9,68.15
53.75,24.59,79.25
62.06,18.48,70.18
49.26,32.54,66.02
50.67,29.42,64.31
40.55,22.07,78.99
49.62,41.2,80.61
