time,value
1,98.73
2,103.03
3,112.36
4,98.13
5,107.88
6,94.24
7,111.89
8,114.74
9,119.45
10,114.32
11,123.35
12,131.82
13,142.68
14,118.82
15,112.76
16,119.93
17,142.0
18,135.12
19,128.65
20,114.66
21,141.94
22,141.69
23,136.78
24,136.2
25,152.76
26,151.62
27,143.67
28,160.56
29,155.15
30,146.12
31,139.71
32,142.77
33,168.51
34,165.99
35,150.4
36,160.88
37,165.35
38,154.47
39,172.95
40,174.99
41,183.92
42,174.74
43,179.8
44,191.45
45,202.85
46,180.92
47,196.48
48,167.0
49,174.61
50,191.5
51,175.55
52,210.19
53,206.67
54,198.78
55,193.48
56,201.46
57,184.77
58,204.34
59,205.77
60,205.12
