x1,x2,x3
46.82,31.19,79.2
46.24,30.84,85.92
63.32,25.61,60.6
41.3,23.88,94.23
45.56,32.43,49.65
39.46,35.08,68.77
53.98,38.05,71.98
56.98,31.42,64.63
54.59,31.42,68.82
46.28,29.15,91.53
45.81,37.34,62.74
41.85,23.78,68.85
49.91,34.58,82.04
46.88,26.37,68.66
49.78,20.18,89.89
47.19,27.91,66.03
43.8,32.34,69.54
55.01,29.98,60.86
51.63,27.43,53.94
47.71,29.81,60.33
37.7,27.25,55.46
58.8,36.31,62.07
54.03,33.28,67.86
45.96,23.78,88.48
54.79,28.95,69.0
47.87,36.06,71.91
54.0,26.16,64.44
58.65,18.58,64.13
52.98,37.75,75.02
60.77,29.41,82.04
55.75,24.86,52.64
58.9,27.07,55.04
37.75,34.07,49.36
44.7,12.14,68.59
46.98,23.08,84.39
49.61,30.02,66.95
58.22,22.91,67.55
64.28,27.08,81.2
43.75,31.24,69.42
49.44,32.91,78.42
60.88,29.08,80.67
52.94,33.04,60.35
50.9,34.98,68.62
68.04,35.37,78.08
68.61,36.15,61.43
46.4,29.51,80.22
55.51,34.58,74.74
48.84,29.9,68.77
62.45,25.8,57.59
36.18,30.19,64.95
50.17,33.34,66.9
48.99,29.19,83.05
44.43,25.76,68.39
35.45,23.72,86.39
40.02,31.56,71.79
58.42,33.02,58.25
53.74,31.21,79.76
64.62,32.21,80.7
55.07,31.91,60.06
41.96,31.94,56.26
66.85,16.51,60.45
49.05,27.88,73.17
47.62,20.92,82.11
58.45,27.16,44.01
42.7,28.3,68.56
49.0,25.57,73.32
52.78,25.26,76.34
46.98,25.03,67.76
58.63,34.4,74.73
47.53,31.98,72.99
48.6,31.56,82.39
53.77,30.74,62.5
52.38,26.38,78.07
51.15,29.37,66.6
38.13,33.19,62.27
48.53,32.38,78.59
59.64,26.51,48.57
59.47,25.35,82.15
56.26,28.29,53.96
43.04,35.16,68.2
62.56,31.69,79.39
52.22,33.7,74.26
68.8,30.94,61.03
49.91,27.92,67.08
63.01,22.45,45.96
52.83,21.75,61.42
52.0,32.94,69.69
55.61,28.74,65.04
53.51,34.09,57.85
53.0,28.07,73.02
49.02,29.37,60.63
40.89,20.51,67.27
58.86,30.24,54.55
44.89,26.8,66.18
46.67,32.07,71.06
51.83,33.46,62.57
47.64,33.88,71.3
49.71,26.42,56.93
51.2,36.93,83.16
48.65,30.27,87.32
38.82,37.13,83.77
46.57,24.17,83.4
48.57,30.39,75.44
37.68,32.24,75.72
51.43,39.1,82.67
54.86,39.6,66.53
54.52,29.33,55.46
46.64,31.79,60.0
48.42,29.53,51.64
54.21,23.35,63.74
45.92,24.71,80.31
38.39,20.24,60.84
54.25,33.45,62.4
45.95,34.27,71.2
52.11,27.86,77.65
44.72,24.09,72.76
56.18,31.34,69.67
56.31,23.72,64.41
55.74,27.08,47.4
50.53,34.44,66.33
