time,value
1,114.26
2,109.12
3,100.95
4,115.1
5,109.36
6,115.21
7,117.48
8,111.76
9,101.5
10,116.57
11,115.74
12,122.47
13,135.8
14,135.19
15,123.96
16,117.41
17,129.79
18,136.68
19,135.06
20,141.88
21,142.61
22,142.43
23,131.58
24,153.93
25,141.73
26,142.28
27,142.68
28,151.26
29,143.73
30,166.68
31,157.6
32,174.61
33,172.14
34,154.37
35,169.92
36,179.85
37,161.17
38,171.22
39,187.01
40,190.75
41,162.5
42,181.3
43,176.43
44,184.97
45,174.76
46,192.11
47,187.44
48,193.19
49,200.47
50,206.14
51,187.36
52,197.8
53,182.86
54,192.52
55,213.38
56,199.55
57,186.35
58,198.97
59,218.89
60,203.01
