x1,x2,x3
44.9,38.56,76.77
52.28,27.24,60.11
42.58,27.99,85.02
49.71,38.82,65.87
43.54,34.69,65.29
45.76,38.03,65.45
51.46,36.52,56.37
53.77,31.06,65.74
40.15,28.89,51.58
50.16,31.28,80.51
43.71,35.74,67.87
50.88,20.48,56.81
53.64,27.59,68.24
44.81,31.99,63.78
57.04,23.8,81.03
46.72,32.91,68.24
53.18,28.18,52.47
57.23,33.25,71.49
50.77,23.7,71.24
44.96,32.41,68.29
52.1,22.61,72.42
46.43,30.75,74.1
67.43,27.96,58.16
37.88,32.35,52.73
53.65,33.44,58.19
62.21,21.41,84.22
57.68,24.24,70.61
53.5,38.93,70.85
61.96,36.36,70.57
46.51,34.55,61.28
62.94,31.14,65.18
47.9,31.55,80.57
45.94,15.06,66.47
60.13,31.14,74.3
35.84,31.59,62.36
51.31,30.18,59.25
56.84,34.79,68.85
58.92,25.46,68.63
43.33,30.25,65.89
55.18,29.14,68.45
45.92,28.95,71.09
57.62,29.72,70.09
55.78,26.26,63.4
47.64,33.52,60.97
45.66,25.97,67.35
48.69,27.22,68.82
46.52,31.96,69.59
44.15,40.15,64.41
50.21,30.61,61.73
54.47,23.62,69.64
49.65,21.69,42.01
50.47,34.19,63.42
53.93,28.17,84.97
60.91,19.19,59.2
57.85,30.02,57.85
60.96,34.15,63.43
44.83,28.76,68.25
54.95,29.7,65.31
59.27,37.14,66.73
49.57,30.06,80.69
44.48,36.79,54.47
33.28,23.33,59.3
44.66,34.44,61.09
61.28,37.3,60.45
58.77,28.2,70.38
37.18,27.19,82.83
47.91,19.05,69.3
51.07,25.06,76.26
49.73,27.43,58.25
46.06,38.7,65.78
62.71,27.86,63.61
45.84,42.54,82.22
51.69,25.33,78.28
58.76,21.61,59.63
44.77,26.32,49.03
43.53,35.19,79.1
43.55,37.02,78.94
31.16,35.26,69.93
47.44,35.88,67.47
54.49,26.36,86.1
42.44,33.05,73.33
63.79,32.13,87.2
67.76,20.54,60.48
44.15,25.6,72.5
43.82,19.13,77.81
56.43,38.23,62.66
46.66,32.9,70.21
50.78,24.07,59.88
47.19,29.54,62.94
60.84,34.52,74.69
52.63,29.03,66.55
53.71,26.5,74.9
38.66,30.79,54.07
50.59,22.12,65.24
51.89,33.02,59.85
55.63,16.78,59.46
34.72,32.76,60.32
48.6,27.88,68.03
50.0,35.26,62.07
41.2,37.14,65.87
35.99,33.89,78.02
41.79,34.96,56.25
50.88,34.31,73.35
52.82,36.95,86.97
51.62,23.4,59.26
54.67,31.73,63.28
49.07,32.33,66.71
50.14,29.79,72.36
44.45,31.14,78.27
54.91,26.43,73.44
58.61,28.34,79.4
34.72,32.2,64.31
43.62,28.03,47.55
39.68,32.21,61.14
48.06,28.67,80.46
38.77,30.69,81.65
54.49,35.63,58.97
51.39,31.42,75.83
61.64,26.31,64.95
54.21,32.44,62.76
