time,value
1,108.56
2,99.08
3,91.98
4,116.56
5,111.78
6,109.47
7,116.66
8,113.83
9,120.82
10,124.4
11,127.38
12,116.5
13,108.55
14,117.51
15,130.98
16,131.69
17,129.39
18,131.66
19,138.7
20,157.14
21,132.92
22,142.17
23,139.12
24,144.26
25,160.35
26,143.53
27,154.61
28,149.09
29,151.09
30,146.06
31,157.98
32,158.26
33,160.03
34,172.69
35,154.23
36,162.71
37,138.7
38,181.94
39,172.44
40,172.85
41,170.61
42,186.88
43,179.19
44,166.97
45,184.04
46,187.73
47,187.7
48,201.66
49,193.41
50,188.78
51,185.42
52,181.6
53,197.48
54,196.04
55,204.99
56,203.42
57,193.83
58,202.75
59,205.25
60,214.0
