x1,x2,x3
47.81,33.43,78.77
58.48,34.24,81.06
51.72,29.03,60.74
44.69,30.71,56.38
44.67,28.36,75.59
45.12,34.02,63.24
55.09,33.76,81.06
47.89,29.64,62.96
60.26,29.78,71.34
59.93,30.32,60.48
43.91,39.73,76.95
46.21,32.86,73.05
49.84,26.65,66.46
62.91,34.85,61.77
54.33,34.86,87.52
50.05,31.26,50.26
60.49,31.16,61.51
47.37,37.87,70.74
68.45,28.13,78.55
52.32,27.96,72.74
40.4,28.55,81.23
50.61,23.1,76.38
49.09,31.62,69.66
57.13,35.7,62.12
47.49,33.98,77.97
44.19,32.29,71.91
59.39,26.65,78.71
56.15,33.03,92.8
56.31,31.36,72.53
47.86,29.96,75.59
41.49,31.84,76.78
32.5,29.27,75.44
56.51,25.32,81.44
62.87,32.41,79.02
50.06,33.23,97.43
58.5,29.66,69.27
66.82,32.13,63.44
56.61,33.59,58.6
56.93,24.01,76.85
49.95,31.61,61.73
45.95,28.16,52.87
42.61,30.78,55.34
47.16,31.75,51.31
43.0,34.99,76.85
48.45,20.38,77.85
51.86,28.74,53.57
54.05,24.27,72.23
62.46,33.51,87.52
51.08,29.39,61.42
50.41,32.05,69.66
62.93,31.2,93.29
54.58,32.05,73.1
46.78,19.72,67.16
52.76,28.12,43.09
50.26,31.5,61.44
42.14,33.14,67.58
47.09,21.54,74.69
49.85,35.83,80.16
48.28,33.93,63.98
44.79,31.74,79.13
47.24,25.69,91.26
48.07,30.49,71.32
44.57,14.31,72.24
57.83,31.87,57.15
52.75,27.61,70.79
49.13,22.05,54.05
57.99,36.34,64.4
53.97,36.37,76.51
45.01,30.94,82.6
41.97,20.67,56.03
48.38,38.75,92.01
63.97,35.91,74.49
38.76,32.92,66.33
54.77,23.72,68.55
57.91,27.38,81.8
55.83,35.77,44.43
69.91,19.66,63.44
56.39,24.67,64.9
60.48,33.57,72.71
51.1,22.28,65.9
55.41,30.95,71.36
59.69,36.51,74.21
46.66,38.97,59.71
62.74,25.09,60.01
53.69,33.22,42.55
51.22,35.5,71.65
50.79,28.48,76.16
45.9,26.13,80.92
35.96,32.38,86.94
37.75,24.82,78.19
47.28,28.35,69.61
52.18,35.72,86.3
34.45,35.06,82.8
36.28,31.44,67.64
64.58,29.19,73.54
63.13,25.15,47.27
40.78,28.88,50.79
67.98,24.49,70.35
43.88,31.92,57.04
55.2,26.25,84.53
50.49,25.71,74.09
50.96,33.6,60.36
55.16,31.38,75.08
50.34,28.96,64.22
50.14,33.68,66.19
51.02,27.77,58.61
54.38,32.16,58.23
49.05,33.95,66.6
44.02,29.39,78.41
44.11,31.94,64.1
51.95,24.03,59.9
61.86,29.68,76.68
57.33,39.97,72.62
43.37,28.8,61.11
43.71,40.11,68.2
50.64,28.98,76.15
39.58,27.53,84.86
49.16,26.37,51.33
48.11,33.64,76.79
55.43,30.94,78.52
