time,value
1,99.25
2,108.79
3,111.31
4,109.42
5,107.23
6,108.09
7,118.0
8,103.97
9,105.67
10,138.87
11,113.35
12,129.44
13,125.66
14,115.89
15,148.18
16,118.47
17,118.2
18,132.75
19,126.71
20,141.38
21,141.62
22,137.13
23,121.02
24,136.95
25,139.51
26,148.35
27,152.32
28,151.05
29,162.82
30,159.56
31,152.45
32,161.99
33,153.98
34,158.97
35,189.51
36,162.83
37,163.29
38,174.65
39,171.91
40,172.69
41,178.38
42,166.32
43,180.8
44,188.37
45,181.4
46,180.81
47,173.47
48,184.16
49,188.76
50,202.92
51,198.84
52,189.9
53,206.27
54,194.84
55,204.54
56,199.92
57,204.6
58,202.78
59,211.57
60,209.12
