x1,x2,x3
43.37,31.68,52.02
54.97,21.9,53.26
48.59,36.48,73.48
55.91,29.32,64.99
45.48,29.75,66.82
60.33,32.16,59.37
47.8,30.26,54.26
50.52,37.43,54.98
44.7,27.6,76.4
40.97,29.55,58.9
48.79,37.94,78.36
44.65,35.06,81.14
45.47,34.4,72.82
46.7,26.8,81.64
48.91,31.02,75.35
57.64,23.39,74.59
51.99,25.31,74.13
53.26,30.47,64.31
55.51,34.59,58.43
61.12,38.61,63.42
61.66,27.55,71.39
53.57,35.92,62.1
56.93,31.39,78.78
48.22,30.24,78.26
37.32,40.13,77.24
45.07,27.04,72.55
67.82,40.86,84.21
46.8,32.56,87.03
58.27,27.48,86.71
47.5,28.57,71.7
54.72,23.78,70.46
43.23,32.18,57.56
58.17,30.97,68.31
43.47,31.89,72.06
60.23,25.98,54.12
45.05,36.62,78.82
44.41,30.97,62.38
54.98,41.3,76.76
47.52,26.61,83.72
55.04,36.38,72.94
59.41,28.63,60.72
49.71,24.0,44.83
57.54,31.0,70.52
44.72,32.11,72.26
52.68,27.41,74.31
55.57,37.68,73.23
44.91,22.52,63.75
31.67,24.62,74.78
66.92,32.9,59.39
35.51,23.15,66.17
30.95,28.59,73.6
49.9,26.63,68.61
44.23,41.81,65.65
51.14,30.32,52.79
44.49,31.56,85.2
38.86,32.75,54.55
43.51,28.86,68.0
45.13,33.32,85.7
41.6,32.27,80.92
61.85,26.6,88.19
49.44,37.22,75.22
61.41,32.93,80.11
53.5,25.38,53.61
54.97,28.97,73.91
46.82,24.69,73.84
43.95,27.65,66.14
43.37,33.51,89.72
59.78,29.58,88.36
52.9,38.69,63.29
45.17,33.73,74.86
52.9,25.25,66.24
45.66,27.83,93.43
40.07,23.67,68.71
49.4,23.93,65.59
40.36,36.02,61.57
45.77,25.51,54.21
65.71,34.17,63.43
41.57,33.5,58.92
51.51,26.39,71.95
38.83,31.99,66.32
43.08,33.88,71.29
52.41,26.46,71.46
46.32,21.7,79.34
52.6,29.21,63.44
34.6,35.8,61.93
26.77,35.7,67.35
50.62,41.47,72.07
43.06,23.27,81.86
59.23,25.2,60.41
52.53,34.7,49.83
64.85,28.88,60.44
51.94,29.26,67.01
48.21,31.49,67.87
32.25,26.28,61.33
39.84,33.27,77.29
47.72,40.89,65.58
51.1,31.17,63.49
53.26,27.0,72.62
49.95,33.82,78.02
51.75,36.47,77.96
44.49,31.59,65.67
34.35,32.46,75.76
59.07,33.25,58.97
45.74,26.5,57.14
52.75,25.17,64.9
45.79,26.03,87.87
45.76,35.67,48.91
32.93,38.06,60.11
47.63,24.3,89.33
42.62,16.19,87.35
53.62,35.34,56.65
43.12,30.48,64.84
51.01,32.15,51.63
60.37,29.78,58.14
62.85,28.5,67.21
50.13,33.96,81.05
42.7,29.17,81.8
43.16,32.1,62.76
54.02,25.55,68.48
48.89,33.25,60.73
