time,value
1,98.66
2,85.56
3,101.18
4,108.52
5,92.61
6,112.38
7,92.72
8,115.77
9,130.59
10,116.64
11,122.61
12,121.49
13,117.42
14,122.2
15,125.39
16,128.73
17,116.95
18,134.24
19,142.34
20,131.09
21,128.53
22,129.0
23,141.06
24,152.11
25,128.74
26,140.39
27,142.51
28,151.84
29,158.25
30,146.88
31,155.31
32,157.58
33,159.96
34,155.75
35,169.73
36,159.04
37,175.17
38,170.37
39,164.19
40,182.11
41,190.39
42,161.19
43,175.5
44,163.87
45,187.91
46,178.7
47,182.74
48,168.1
49,199.75
50,186.39
51,206.35
52,187.94
53,200.09
54,194.07
55,203.83
56,207.96
57,195.92
58,212.53
59,196.83
60,212.86
