time,value
1,105.08
2,106.11
3,114.28
4,113.33
5,109.42
6,100.01
7,124.97
8,117.13
9,125.38
10,110.47
11,94.48
12,116.18
13,126.08
14,116.52
15,133.0
16,124.83
17,125.28
18,125.93
19,122.69
20,140.72
21,131.58
22,125.41
23,138.02
24,143.39
25,141.08
26,146.07
27,152.19
28,146.2
29,148.95
30,144.78
31,166.17
32,151.46
33,162.48
34,159.25
35,150.46
36,165.86
37,170.03
38,165.69
39,161.64
40,164.94
41,181.2
42,179.13
43,180.53
44,177.79
45,180.67
46,184.6
47,200.46
48,176.37
49,191.67
50,195.94
51,181.17
52,195.07
53,188.88
54,189.5
55,207.38
56,208.94
57,190.27
58,202.44
59,197.55
60,209.07
