time,value
1,105.48
2,100.42
3,105.59
4,114.34
5,117.07
6,116.11
7,97.47
8,103.02
9,126.56
10,125.84
11,123.32
12,125.03
13,126.58
14,131.61
15,124.49
16,123.42
17,146.71
18,130.63
19,135.12
20,126.81
21,147.75
22,131.4
23,139.53
24,123.59
25,162.26
26,141.5
27,149.23
28,154.73
29,152.3
30,146.08
31,146.75
32,158.16
33,151.3
34,175.06
35,164.25
36,165.8
37,182.09
38,169.78
39,153.96
40,158.75
41,165.09
42,180.54
43,180.46
44,164.49
45,188.02
46,180.11
47,179.79
48,180.35
49,181.44
50,185.61
51,180.97
52,191.66
53,195.75
54,199.87
55,193.47
56,197.8
57,195.99
58,219.81
59,214.61
60,193.15
