time,value
1,103.65
2,100.82
3,102.71
4,102.31
5,103.71
6,108.84
7,112.18
8,111.63
9,89.14
10,110.52
11,95.16
12,113.41
13,129.27
14,126.73
15,128.88
16,135.56
17,131.0
18,138.32
19,141.44
20,158.15
21,129.37
22,154.44
23,128.79
24,136.09
25,157.64
26,151.63
27,143.16
28,157.65
29,155.79
30,154.24
31,173.55
32,156.29
33,159.22
34,167.18
35,162.62
36,153.88
37,169.91
38,170.36
39,172.59
40,154.84
41,182.46
42,158.83
43,168.96
44,190.21
45,195.43
46,176.99
47,180.11
48,173.86
49,191.72
50,197.58
51,187.29
52,187.9
53,207.04
54,205.88
55,196.1
56,197.75
57,196.53
58,205.53
59,211.13
60,214.44
