time,value
1,79.21
2,107.91
3,102.29
4,110.38
5,111.11
6,111.9
7,106.15
8,95.14
9,111.49
10,115.64
11,114.09
12,124.18
13,131.33
14,136.46
15,121.04
16,128.13
17,133.44
18,146.84
19,142.64
20,136.2
21,147.35
22,139.26
23,139.28
24,138.84
25,136.17
26,163.81
27,158.37
28,154.11
29,143.99
30,163.65
31,163.89
32,158.75
33,173.47
34,159.37
35,155.98
36,162.31
37,171.71
38,175.59
39,166.65
40,170.16
41,166.07
42,195.18
43,176.66
44,186.2
45,179.37
46,166.9
47,188.14
48,195.55
49,188.17
50,184.0
51,188.72
52,203.02
53,196.42
54,197.95
55,199.49
56,196.78
57,206.33
58,211.54
59,210.54
60,217.97
