time,value
1,101.97
2,105.85
3,115.31
4,120.51
5,114.7
6,108.0
7,115.5
8,103.3
9,116.29
10,132.9
11,119.39
12,121.51
13,117.13
14,134.12
15,124.73
16,131.24
17,127.81
18,122.69
19,132.77
20,127.93
21,132.38
22,135.03
23,155.18
24,148.38
25,147.52
26,141.77
27,153.47
28,149.32
29,161.98
30,152.24
31,169.56
32,155.75
33,160.12
34,157.47
35,162.79
36,156.95
37,157.42
38,155.1
39,163.47
40,164.44
41,176.1
42,170.44
43,176.16
44,189.69
45,185.75
46,170.29
47,187.85
48,191.22
49,187.06
50,182.41
51,194.7
52,191.55
53,197.53
54,201.85
55,202.36
56,196.86
57,189.69
58,205.17
59,205.21
60,206.68
