x1,x2,x3
59.34,26.62,88.57
50.31,33.16,76.89
57.74,28.28,68.86
37.88,25.98,69.59
46.28,24.06,79.01
48.57,29.06,82.31
43.61,30.37,63.72
47.23,26.71,80.5
51.3,33.52,69.47
54.32,23.02,64.81
46.1,17.86,68.11
44.25,24.69,85.46
57.59,28.18,77.91
45.91,33.8,78.09
44.04,36.97,55.93
51.94,29.22,82.57
51.57,30.95,53.2
58.39,27.53,60.27
46.09,27.91,80.75
46.97,25.45,65.67
56.31,31.73,49.05
46.97,26.46,72.75
68.49,33.01,76.42
39.25,28.96,75.31
51.81,24.19,75.51
63.75,30.36,70.16
39.09,33.93,74.8
57.04,26.81,69.1
70.18,25.93,80.86
43.85,31.81,63.04
71.62,31.82,67.38
44.58,23.34,45.41
53.92,29.28,84.14
43.24,27.42,55.94
52.28,37.58,67.46
49.74,38.15,79.24
51.56,31.71,69.86
51.18,28.97,73.12
46.86,28.47,68.77
52.1,30.98,64.56
42.92,32.56,61.16
46.43,31.51,53.5
60.11,20.67,71.84
50.43,35.36,72.54
50.79,34.19,66.44
40.64,30.04,85.95
39.29,22.19,81.39
46.93,31.41,74.1
55.0,33.13,77.13
39.84,34.81,64.91
38.85,32.6,81.43
57.38,22.99,66.21
55.67,26.9,91.98
46.14,38.25,74.83
49.79,35.54,48.32
46.49,24.22,79.04
43.62,37.85,77.78
42.47,38.48,62.6
42.13,32.68,68.41
49.14,30.31,81.2
50.37,26.53,86.99
62.42,34.68,65.03
53.27,22.09,77.98
52.44,23.49,72.1
48.94,35.04,78.88
55.67,31.51,58.03
49.35,31.53,71.44
38.56,42.31,71.94
58.01,26.69,70.82
50.0,33.55,75.52
50.4,25.22,89.26
53.82,30.01,74.57
50.77,25.02,46.84
55.98,35.35,86.35
47.68,35.33,71.77
52.6,20.81,82.31
69.42,31.69,57.6
49.7,33.5,70.94
51.76,30.33,65.54
45.25,22.15,66.3
44.64,33.04,63.38
49.88,34.39,75.31
45.27,29.99,66.85
36.36,19.88,68.89
57.78,39.47,78.87
49.11,39.34,81.52
47.52,29.01,67.63
47.94,33.03,85.83
55.27,40.06,65.58
44.61,24.59,74.95
54.26,26.85,70.98
50.95,37.57,88.52
54.48,37.2,67.29
45.39,32.48,55.7
50.56,28.1,69.02
59.6,34.73,60.99
44.47,39.94,61.02
37.23,21.39,66.98
34.2,26.5,60.41
46.12,36.02,82.64
54.02,30.89,50.83
47.77,33.16,75.43
41.55,34.22,78.09
38.97,31.12,59.51
55.06,36.66,55.32
41.9,28.74,75.52
48.76,29.8,62.78
44.66,28.03,70.97
41.57,22.78,66.95
48.81,29.72,59.69
46.17,31.18,73.38
48.17,29.79,83.41
49.71,30.81,71.92
54.18,34.36,73.63
58.28,29.56,76.55
44.8,25.35,57.27
55.8,29.53,64.91
42.25,29.78,76.39
55.35,32.4,66.31
49.33,40.46,87.68
