x1,x2,x3
41.49,33.4,53.23
42.07,28.24,78.72
46.24,29.11,50.35
43.67,36.11,80.86
55.41,28.95,66.14
61.01,35.91,64.12
44.97,25.47,69.24
47.81,28.63,50.07
39.29,31.88,70.74
45.4,35.18,76.19
53.23,34.96,83.07
64.26,28.94,60.94
51.21,36.95,75.57
32.06,30.81,51.1
49.51,33.13,79.28
39.52,19.53,77.51
50.81,35.06,97.75
45.19,30.24,55.83
42.09,28.75,60.88
49.29,32.64,58.54
59.28,18.08,72.52
46.69,35.26,77.28
48.58,30.51,72.51
66.03,34.81,73.73
35.9,33.97,73.93
59.82,36.59,67.62
66.45,30.36,66.66
53.67,29.05,70.96
47.67,26.23,78.53
43.11,24.48,72.81
59.25,38.11,66.95
45.5,28.22,74.83
47.05,25.78,69.79
42.58,27.46,67.04
51.25,22.22,75.61
39.91,24.67,69.71
46.48,29.09,66.51
48.43,24.49,90.55
47.69,29.16,60.01
49.64,35.89,68.77
68.06,30.59,70.54
39.24,24.98,67.96
54.43,29.89,80.22
51.08,26.19,67.74
56.03,24.76,47.42
52.14,30.06,69.84
41.43,32.98,79.46
43.87,31.77,82.66
55.47,33.93,61.2
46.9,35.64,69.66
52.51,28.07,70.11
51.09,33.42,72.03
54.43,33.88,75.54
40.48,32.47,65.69
49.05,29.73,64.64
56.67,41.71,65.78
55.11,36.14,85.25
45.8,24.53,60.28
37.63,24.98,66.37
65.26,29.34,70.5
60.14,37.55,79.03
55.32,27.68,68.97
54.94,24.46,70.41
38.82,29.05,80.39
39.61,28.37,67.2
49.65,30.96,72.52
38.27,32.73,58.92
51.05,27.42,79.06
48.77,33.13,70.96
48.59,31.7,77.32
54.55,32.72,78.64
52.16,40.41,68.82
38.97,36.23,62.69
47.45,37.04,70.2
50.99,35.78,61.4
59.42,31.19,80.31
35.67,46.41,72.13
57.63,31.66,54.26
57.39,29.07,82.91
56.74,28.64,81.44
50.62,32.95,76.22
51.24,29.77,64.39
43.8,29.0,66.63
58.0,32.06,59.17
60.24,31.77,60.33
46.79,28.3,58.16
57.29,28.38,75.8
54.61,33.52,61.72
61.88,29.65,65.54
49.25,33.6,82.48
46.84,35.58,55.63
50.96,25.18,67.03
49.26,25.52,84.29
47.77,37.99,61.53
59.29,30.68,62.11
52.14,33.33,68.2
33.69,31.36,55.65
38.48,28.22,55.14
32.53,35.18,72.65
49.07,25.78,85.34
46.37,24.82,61.63
36.22,34.97,76.75
48.85,31.91,62.6
51.53,24.3,71.3
48.7,30.49,83.59
56.32,27.52,69.11
37.71,23.12,72.96
50.49,29.06,85.5
41.18,29.03,85.19
44.45,28.02,69.57
42.24,34.0,47.4
44.96,25.3,78.03
44.0,33.29,76.3
54.41,28.89,74.63
58.3,23.62,67.74
36.65,29.98,96.07
60.52,28.85,66.93
65.07,35.87,65.13
44.62,30.39,66.11
56.73,25.23,72.51
