x1,x2,x3
33.83,30.27,49.22
47.74,30.3,60.08
50.89,27.37,69.86
44.07,28.53,72.25
51.66,30.92,67.02
49.39,29.62,69.26
45.81,28.27,72.24
58.44,33.32,64.75
38.07,32.37,73.73
34.95,28.55,56.63
42.11,24.09,59.48
60.17,35.79,72.55
31.63,26.73,76.49
42.65,36.64,68.4
49.32,31.52,60.06
64.21,25.21,59.59
59.07,30.19,51.44
46.48,32.87,71.84
46.1,19.56,60.47
51.96,29.64,84.82
44.0,30.94,85.65
52.42,32.33,71.38
54.92,23.99,74.18
56.42,21.7,70.96
59.03,20.05,71.81
59.2,33.21,68.19
65.47,29.88,67.76
45.55,25.73,74.71
41.87,28.68,65.66
48.92,26.97,88.66
52.17,31.64,65.5
55.17,25.44,61.82
51.62,25.46,83.8
52.37,33.6,61.48
54.94,35.24,74.23
41.58,39.39,70.75
55.1,27.28,68.61
49.06,26.06,64.44
44.81,32.53,66.27
41.94,31.24,67.28
43.1,36.33,64.29
43.98,28.76,70.21
63.34,36.02,65.94
53.22,30.76,72.35
45.39,19.39,69.54
48.39,30.38,66.95
51.93,17.86,78.33
37.91,34.41,67.78
45.43,32.12,60.43
52.59,24.39,64.57
46.75,26.88,67.34
50.88,28.64,73.67
35.08,24.93,93.01
62.75,27.69,74.28
60.46,25.73,80.08
58.19,26.56,65.1
57.27,33.67,65.7
45.62,27.45,61.33
52.79,40.25,68.15
42.66,25.91,55.84
64.54,24.03,78.91
57.31,25.29,61.09
47.55,30.02,82.59
52.53,34.33,69.76
41.93,31.24,62.08
40.79,34.59,85.22
50.62,39.3,55.67
48.46,30.09,70.32
45.54,28.82,70.23
48.34,35.62,79.82
49.68,26.91,71.71
61.83,33.26,68.36
56.92,27.41,91.89
65.52,32.26,78.52
65.79,33.3,80.84
48.66,29.26,74.43
52.71,30.12,76.1
44.52,25.84,63.38
45.84,35.52,65.3
43.99,20.65,58.84
46.71,35.51,81.39
33.56,29.83,55.43
66.58,26.71,44.19
48.59,30.19,57.94
45.96,36.5,68.18
71.02,38.27,51.02
53.64,28.03,86.74
32.78,25.44,71.86
46.39,29.5,74.54
58.03,27.05,72.06
45.46,32.72,76.71
52.95,33.65,78.37
61.45,28.7,63.09
54.77,30.2,50.46
54.3,20.77,71.35
46.96,28.94,53.95
40.89,31.64,54.38
40.11,26.51,64.55
57.29,31.69,47.61
51.49,35.77,67.38
43.8,27.91,71.92
46.93,21.97,61.67
47.61,27.32,71.35
45.4,27.29,57.63
46.2,35.26,77.27
54.41,26.35,65.85
37.52,21.58,71.14
46.44,36.35,83.07
59.72,25.02,52.0
53.92,32.9,72.5
54.93,31.21,66.56
36.91,27.49,76.2
47.22,26.41,68.45
49.69,24.84,65.53
48.59,36.6,61.6
64.16,38.11,57.29
46.28,34.02,59.39
36.82,39.63,81.33
54.46,30.07,75.79
61.76,29.69,68.35
