x1,x2,x3
40.7,24.21,65.49
63.44,36.64,56.39
54.12,20.69,63.5
55.35,25.59,84.09
43.78,25.82,72.27
52.76,31.2,71.15
61.53,24.92,71.31
58.95,23.28,78.63
58.08,27.54,79.24
47.92,34.6,74.42
56.62,27.62,76.77
39.49,32.49,79.31
50.47,25.67,67.89
51.32,32.13,68.5
63.61,28.23,72.93
67.97,35.14,89.65
43.09,28.17,66.59
57.4,36.06,74.2
41.13,28.63,58.92
35.4,30.12,76.01
50.21,24.95,50.93
63.85,27.29,71.75
42.56,32.75,89.33
51.46,37.69,87.01
58.41,32.83,70.21
49.07,22.91,82.58
51.14,38.37,70.23
48.28,31.31,48.19
52.18,33.11,62.19
57.03,27.8,56.1
51.83,32.87,79.38
57.03,33.65,79.18
44.7,37.89,76.28
44.25,35.49,70.54
44.68,20.68,58.69
50.66,28.94,69.59
51.3,29.72,74.99
47.33,31.23,76.65
36.86,30.66,65.32
58.95,20.77,78.18
37.08,37.17,65.59
64.86,26.24,77.19
68.09,28.18,71.57
59.06,31.73,52.44
48.81,33.56,76.78
50.44,23.13,78.88
46.79,24.9,83.44
46.96,31.66,68.2
48.57,32.9,73.96
62.44,33.34,64.92
48.37,28.11,69.86
48.6,34.65,71.96
44.39,30.91,62.14
35.67,26.66,67.58
57.13,36.07,81.2
48.38,32.34,72.99
57.26,34.24,77.09
67.67,37.28,73.73
65.55,33.95,71.8
32.91,26.02,86.44
47.48,27.49,65.98
52.73,19.78,71.05
65.38,20.93,72.88
52.24,37.28,70.07
51.97,28.4,71.37
51.13,34.21,72.69
50.09,25.17,76.54
59.45,25.83,51.75
38.08,34.96,59.42
56.29,29.37,65.24
55.19,26.41,80.0
54.37,33.3,67.88
41.28,26.49,79.4
42.61,35.73,48.96
48.82,29.08,69.06
50.68,26.82,78.65
48.53,31.88,77.84
41.35,39.75,73.14
57.8,31.81,55.97
35.02,29.49,82.34
47.72,30.42,57.6
47.57,25.58,48.79
54.96,29.76,71.05
57.06,30.04,82.73
53.14,32.75,50.75
57.43,37.2,59.09
49.64,22.23,80.98
42.51,30.34,86.47
38.35,30.34,64.98
61.06,33.53,63.96
42.73,34.93,62.46
56.88,30.0,62.25
55.42,29.08,55.98
56.24,29.17,77.62
62.53,31.99,52.58
37.32,36.24,83.01
50.56,25.66,61.84
54.96,35.35,72.5
63.38,28.43,72.36
48.84,27.31,73.33
56.73,23.34,66.33
47.34,30.41,68.84
52.15,30.46,75.79
60.83,39.56,70.52
46.39,25.13,77.76
42.0,30.09,65.35
60.66,20.73,77.91
44.55,24.67,82.54
49.93,30.89,88.72
51.55,36.62,70.61
50.07,30.49,52.39
50.67,25.79,67.18
53.03,30.87,61.18
43.49,28.46,64.48
49.87,33.11,60.32
47.81,37.77,71.25
53.44,38.45,63.01
47.0,36.93,74.16
44.26,23.72,73.46
40.34,32.01,63.92
