x1,x2,x3
50.95,31.82,63.74
71.19,27.65,56.86
45.42,30.55,79.4
53.57,38.49,78.42
54.04,29.79,88.43
56.18,36.78,53.52
42.11,33.2,72.17
53.56,24.3,70.46
53.61,34.29,53.68
46.2,29.93,72.91
52.02,34.26,61.31
45.94,27.92,71.03
47.64,27.54,75.8
65.23,32.36,43.91
54.09,28.08,75.05
61.89,24.33,80.5
57.55,34.91,91.88
45.51,34.59,44.75
55.06,31.69,66.78
65.65,34.9,70.89
67.18,35.63,65.73
51.91,33.11,76.73
56.39,29.63,62.78
47.8,26.64,72.1
55.38,40.38,78.25
51.17,32.6,74.25
46.96,25.59,73.72
61.95,40.44,63.53
47.44,39.99,63.06
57.63,27.48,60.32
45.51,33.87,85.85
65.71,29.44,86.33
39.78,29.75,91.45
46.79,30.78,66.0
59.12,47.08,63.47
58.19,21.28,55.61
64.62,30.26,85.79
53.41,39.27,77.59
31.7,25.0,65.96
43.86,33.74,68.97
42.27,32.42,88.48
60.43,30.33,53.59
49.89,22.35,64.62
53.27,26.01,65.79
46.0,30.17,73.67
51.6,32.58,84.88
38.85,24.39,75.04
60.34,27.32,67.47
45.4,31.04,77.97
37.8,35.22,63.44
36.35,29.4,77.16
44.91,23.57,57.16
52.65,30.14,59.49
46.96,28.11,80.52
56.45,30.47,76.52
52.81,16.37,70.07
58.43,38.12,72.15
43.92,29.72,46.97
50.81,34.4,82.09
52.77,26.79,85.57
50.2,38.96,60.77
37.26,31.46,60.51
46.51,31.76,58.95
54.7,34.17,81.13
41.4,26.12,54.79
52.3,22.68,69.79
47.47,38.7,73.51
42.14,26.14,53.63
57.53,24.31,58.67
37.69,24.29,66.87
53.45,25.79,75.51
59.85,26.47,65.06
35.27,29.06,76.37
60.25,26.3,95.57
46.73,39.26,78.7
44.47,35.75,81.49
48.11,31.68,60.69
41.65,27.93,67.47
48.67,25.02,65.99
58.07,31.2,73.81
23.37,25.46,71.94
48.19,31.31,52.33
38.31,32.52,45.41
42.7,35.69,77.03
43.53,33.94,77.45
57.5,22.74,65.68
37.86,29.23,75.27
47.51,27.67,71.78
55.39,20.93,69.18
57.08,42.56,59.16
64.38,25.51,62.48
45.16,33.76,82.06
45.83,24.94,62.41
66.6,37.76,60.39
68.2,24.62,70.05
36.8,28.0,73.24
36.01,29.8,61.66
51.3,32.89,71.57
58.88,23.57,66.67
46.04,38.69,72.49
55.15,37.46,84.91
63.93,31.91,89.35
47.27,31.86,71.05
63.7,24.57,60.16
61.08,29.41,63.2
59.75,36.71,53.24
60.96,28.18,67.13
42.6,29.56,79.51
41.05,29.77,71.82
63.54,22.7,60.04
39.22,26.92,57.97
49.22,25.45,91.25
52.7,32.54,75.99
57.14,30.72,63.83
40.32,23.5,67.32
60.03,28.16,77.87
48.98,32.86,78.11
51.58,37.95,67.71
45.22,30.93,73.85
36.06,35.2,78.68
