x1,x2,x3
66.58,33.46,46.19
44.3,21.08,87.43
36.49,33.34,62.5
38.88,22.02,69.12
49.86,26.43,62.99
47.02,21.25,74.9
59.92,32.65,65.98
40.89,32.91,67.22
54.41,29.92,74.0
51.22,25.75,64.47
52.59,20.02,59.6
40.01,19.74,86.64
56.54,30.13,66.21
50.65,29.01,59.19
49.97,31.7,67.12
56.96,28.2,76.04
50.05,32.76,78.86
51.1,39.44,65.48
57.4,32.93,78.21
53.46,35.97,85.19
42.34,27.34,64.11
51.09,29.38,77.66
34.16,34.95,94.27
45.42,32.48,89.33
52.57,27.25,65.49
49.53,33.8,53.97
54.24,26.72,72.54
41.67,35.14,62.47
36.3,22.67,93.19
44.02,31.49,74.19
50.95,20.2,70.57
47.02,32.04,65.85
57.78,25.32,82.71
45.1,38.44,67.98
41.36,31.73,49.49
58.46,27.98,62.61
36.26,36.7,60.94
57.84,34.32,76.87
45.64,35.91,55.49
46.94,23.11,54.65
58.25,29.0,84.76
35.22,36.24,63.79
51.08,38.39,66.77
65.24,32.17,75.69
57.21,23.6,74.08
46.51,25.87,57.18
46.0,29.9,60.84
45.13,28.63,88.01
55.27,32.2,62.84
41.62,30.72,62.28
46.86,31.8,62.81
44.41,35.75,60.74
45.62,27.97,83.81
60.13,34.33,61.31
51.93,21.82,58.49
51.65,33.87,66.06
50.25,29.05,57.99
57.21,32.49,77.91
44.67,35.6,76.17
40.85,27.94,78.42
61.59,34.24,76.07
43.78,29.61,58.73
54.37,28.87,73.11
49.26,33.11,78.03
46.7,22.96,64.8
38.79,28.09,70.32
47.93,35.54,76.51
51.84,39.32,63.64
40.09,26.06,54.52
58.01,37.45,70.22
47.51,30.49,69.25
49.73,31.56,59.65
43.34,28.63,87.4
46.31,20.07,61.96
51.98,33.86,63.7
49.22,41.57,69.32
53.69,35.2,57.39
43.77,26.95,56.06
31.32,23.41,74.68
38.74,22.88,69.19
43.62,26.12,74.86
53.3,27.9,60.93
47.91,28.13,78.68
48.61,28.46,85.82
62.49,27.47,77.35
51.85,27.18,80.56
37.55,23.92,80.04
47.85,29.7,89.46
41.76,29.27,67.78
42.82,37.73,55.69
44.83,26.42,70.89
41.32,29.31,71.37
47.72,25.74,74.62
50.7,25.31,67.42
69.31,30.92,51.3
55.48,34.16,56.67
47.48,25.46,81.62
59.16,34.05,60.97
62.6,29.12,63.61
51.11,27.88,55.94
61.41,27.65,58.33
32.73,26.78,68.82
31.68,32.09,66.89
44.61,34.85,73.96
43.92,25.89,73.36
59.82,39.53,76.55
30.85,36.03,70.34
58.89,34.28,74.07
52.54,28.83,75.37
40.14,31.39,57.61
46.6,26.88,55.15
45.5,27.76,52.07
50.34,33.15,80.2
78.46,34.76,75.45
44.36,24.83,68.81
36.36,20.97,71.0
56.16,24.2,75.58
50.98,28.2,69.24
62.3,32.2,63.31
52.78,26.67,65.44
