time,value
1,109.83
2,107.95
3,109.34
4,113.25
5,97.63
6,108.81
7,115.28
8,120.16
9,112.48
10,110.2
11,109.64
12,118.53
13,123.3
14,126.84
15,127.69
16,134.94
17,142.74
18,123.22
19,143.79
20,139.82
21,139.32
22,122.63
23,134.63
24,150.41
25,149.41
26,138.19
27,144.09
28,146.08
29,144.08
30,140.14
31,167.89
32,170.7
33,157.34
34,162.66
35,138.45
36,166.35
37,163.73
38,177.67
39,179.97
40,165.94
41,177.1
42,168.13
43,190.98
44,160.69
45,185.39
46,181.86
47,195.36
48,192.75
49,205.05
50,179.81
51,188.08
52,198.78
53,192.68
54,184.57
55,199.81
56,195.26
57,214.37
58,195.95
59,207.0
60,194.8
