time,value
1,104.89
2,100.99
3,100.36
4,91.09
5,112.86
6,95.06
7,111.96
8,101.53
9,111.14
10,106.92
11,108.76
12,124.27
13,124.64
14,132.48
15,130.23
16,140.28
17,135.06
18,132.53
19,147.8
20,124.13
21,139.51
22,137.11
23,135.51
24,138.38
25,140.94
26,152.87
27,149.95
28,147.74
29,157.11
30,139.8
31,159.09
32,161.24
33,172.5
34,161.77
35,152.04
36,160.35
37,174.32
38,162.76
39,159.48
40,172.61
41,178.84
42,178.77
43,170.36
44,196.99
45,179.14
46,184.9
47,174.02
48,187.86
49,176.74
50,194.03
51,181.08
52,198.06
53,190.18
54,197.84
55,188.72
56,213.75
57,203.1
58,215.88
59,203.83
60,211.38
