time,value
1,100.86
2,99.84
3,110.16
4,116.1
5,101.74
6,108.04
7,106.05
8,113.63
9,111.32
10,122.46
11,120.45
12,124.77
13,123.2
14,129.66
15,145.67
16,130.43
17,140.1
18,125.1
19,139.46
20,144.44
21,133.06
22,129.18
23,134.27
24,135.54
25,130.36
26,138.37
27,138.35
28,159.19
29,166.19
30,151.0
31,158.33
32,159.92
33,154.25
34,151.7
35,156.93
36,179.19
37,176.13
38,170.64
39,172.56
40,174.06
41,178.34
42,171.28
43,192.12
44,167.54
45,189.77
46,178.54
47,194.36
48,191.1
49,176.58
50,183.43
51,187.48
52,194.5
53,182.83
54,198.31
55,208.56
56,192.62
57,192.14
58,196.05
59,196.42
60,199.58
