x1,x2,x3
54.92,38.11,78.59
53.92,28.32,71.16
49.8,30.82,85.29
44.93,27.64,74.64
46.73,33.86,58.43
55.37,26.22,68.55
46.67,28.11,68.47
42.66,24.79,67.81
49.88,25.56,65.54
38.71,23.37,74.34
44.31,31.76,44.17
51.55,40.68,71.3
50.6,28.72,62.2
51.23,33.47,59.0
46.02,27.86,70.39
33.28,33.38,72.86
43.51,34.53,72.67
51.77,26.28,74.18
69.83,39.17,73.93
49.23,24.33,57.99
55.19,38.29,58.33
51.06,27.01,67.45
54.89,25.72,73.16
36.6,26.62,63.33
59.12,31.45,62.47
58.19,30.42,68.15
46.2,19.44,59.82
67.29,31.82,56.46
51.59,27.51,84.93
43.43,27.94,63.97
46.22,18.53,74.89
56.73,21.3,92.1
51.17,35.62,66.01
60.36,23.44,62.21
58.52,33.37,70.34
38.26,30.04,99.49
42.73,28.85,84.25
44.86,36.17,61.36
56.69,25.65,77.94
52.3,27.51,72.09
56.88,26.62,72.56
53.62,27.29,62.01
43.43,34.62,72.97
45.25,32.6,65.27
46.24,33.39,79.48
63.69,26.98,64.27
71.85,25.14,49.77
40.14,33.14,66.26
65.0,37.41,84.2
46.33,24.82,64.09
39.06,22.47,61.22
49.99,37.48,59.36
53.58,30.65,58.96
62.94,29.27,77.68
61.2,26.36,56.04
44.61,34.74,86.82
52.7,36.24,69.72
60.39,27.71,74.39
46.36,33.4,73.68
51.32,27.94,61.45
44.63,27.72,77.55
54.01,29.97,70.67
54.41,37.29,63.08
38.22,24.46,67.81
56.03,23.28,85.69
57.79,35.84,42.53
53.64,31.18,64.84
43.02,31.34,66.44
52.6,26.57,89.26
43.11,32.2,66.75
60.11,37.03,63.7
43.66,20.33,87.58
53.67,34.02,71.39
41.39,25.57,87.34
56.41,35.12,86.29
64.52,22.78,89.3
39.54,28.55,73.19
53.94,30.58,69.02
58.06,24.6,69.35
51.49,39.06,58.0
59.1,31.52,65.29
34.83,39.36,66.9
45.91,29.55,75.88
60.73,35.32,80.12
30.06,27.86,62.65
70.27,28.54,68.43
52.67,27.46,71.5
47.67,37.14,84.17
34.71,27.1,66.23
56.23,31.06,57.82
50.45,30.4,82.63
53.37,29.06,57.1
55.38,26.88,70.88
49.18,32.25,53.14
59.92,23.57,72.03
49.52,34.93,69.88
57.36,31.71,64.13
43.72,28.2,69.19
51.56,29.12,89.31
54.07,32.52,82.58
51.42,29.78,61.41
65.32,29.96,62.8
61.76,28.81,79.46
57.76,29.51,63.73
39.98,31.73,70.36
52.24,23.8,59.79
53.43,33.16,64.07
51.96,38.96,68.51
56.02,22.85,67.56
35.78,23.73,68.23
44.57,43.69,63.94
50.66,40.83,75.59
53.5,28.39,75.93
37.35,28.55,79.86
53.89,33.82,56.68
52.28,27.55,70.08
46.52,31.26,69.1
57.1,29.16,69.87
51.35,29.43,68.53
39.46,25.4,67.66
