x1,x2,x3
36.83,27.82,87.69
51.3,31.08,67.01
52.65,39.72,72.12
62.94,37.31,85.53
53.09,31.6,57.39
53.66,35.86,59.77
50.79,25.49,73.46
56.22,29.36,63.24
58.61,29.71,70.73
46.53,26.62,64.33
57.6,31.05,81.43
48.01,27.16,74.63
60.09,22.42,73.19
55.24,26.33,78.66
61.52,26.7,86.85
59.61,27.68,69.15
52.78,29.93,79.98
42.56,22.19,89.93
53.52,23.97,58.92
46.02,27.85,61.13
33.54,32.83,74.45
40.12,29.83,74.37
45.17,33.98,48.83
43.43,21.06,64.63
40.39,27.86,62.27
47.4,31.42,79.98
46.82,30.06,53.85
54.75,29.41,59.51
46.13,34.56,74.67
51.34,32.32,56.3
54.54,28.03,66.68
45.81,34.76,77.54
40.41,30.75,57.87
55.98,36.05,61.31
58.45,32.73,80.83
42.18,16.63,77.9
38.12,35.6,67.67
56.35,23.19,77.54
39.15,30.78,84.03
60.7,31.49,63.07
46.14,32.52,73.24
45.05,29.8,51.56
57.69,24.69,88.5
64.74,24.04,77.73
60.09,30.76,62.22
60.13,27.16,68.59
56.18,35.04,75.85
61.26,28.13,81.62
53.47,33.02,51.38
43.01,28.32,73.6
53.9,25.77,73.83
39.77,19.11,49.18
57.33,25.13,67.46
56.48,32.93,84.54
47.78,20.8,78.6
55.57,26.69,69.62
48.54,29.86,63.21
59.39,27.94,77.83
56.39,30.6,70.69
61.04,33.14,73.21
52.5,26.95,86.56
39.39,41.43,70.55
51.94,27.53,64.8
32.26,36.5,60.25
40.25,36.86,57.31
55.76,32.9,62.44
54.44,24.45,78.67
49.4,34.07,73.38
45.25,26.24,62.41
53.61,28.39,76.21
37.05,34.42,73.3
47.27,23.75,73.76
54.32,27.5,71.83
45.64,26.05,54.43
43.43,40.47,54.82
41.76,38.73,70.07
51.12,25.59,76.3
47.96,31.64,69.75
49.03,27.07,95.67
38.19,29.95,66.41
51.87,27.88,56.57
47.77,35.28,56.98
50.8,20.39,75.91
53.12,31.59,78.64
45.9,30.89,87.86
54.89,28.76,87.69
56.83,36.09,70.69
47.07,25.98,72.15
37.71,35.88,82.73
51.96,27.29,69.3
58.01,26.3,66.43
51.9,41.21,77.3
55.01,31.62,64.96
59.47,26.4,59.78
52.87,31.29,63.09
65.86,30.75,66.34
41.34,21.12,76.2
40.21,36.35,80.63
47.3,25.92,66.73
54.28,32.53,72.64
47.93,23.45,70.14
46.56,30.52,64.24
44.66,24.45,74.55
42.99,27.09,53.88
52.53,29.13,68.25
43.17,25.95,67.89
54.89,27.81,71.13
54.31,31.48,67.41
51.75,35.06,57.07
60.55,30.97,59.16
49.66,32.57,78.99
48.82,35.77,67.15
48.29,23.92,67.35
34.0,31.74,64.28
47.03,31.04,67.89
48.75,26.58,73.85
43.13,28.98,65.22
38.05,24.5,73.4
58.96,25.07,46.82
52.09,25.45,81.0
