x1,x2,x3
46.45,30.53,62.84
47.28,23.71,75.61
46.32,25.94,54.28
57.25,29.68,62.96
56.56,28.7,68.86
56.27,27.66,56.65
48.81,36.29,69.77
60.54,29.45,73.86
57.73,34.99,63.61
45.66,29.23,68.4
45.23,23.24,61.85
48.29,26.15,77.78
53.03,36.29,84.65
44.0,21.83,72.1
49.36,33.24,84.78
42.97,26.05,84.63
38.72,24.99,72.08
34.06,17.55,58.1
41.1,36.85,67.9
43.59,21.89,63.86
45.59,35.09,74.8
63.66,28.21,66.2
44.92,28.09,52.69
49.71,37.94,67.59
55.25,41.54,73.74
55.09,31.81,71.63
38.31,29.1,54.06
60.17,27.75,59.59
56.36,28.96,71.38
34.84,28.93,77.44
49.05,25.16,66.74
54.77,34.47,55.08
45.5,26.92,59.34
40.5,32.02,94.72
60.28,31.36,64.97
56.54,34.45,74.32
58.27,34.15,71.65
43.12,30.34,75.02
63.06,32.17,83.65
55.29,34.1,57.41
44.73,31.23,74.64
57.96,25.82,73.51
46.44,31.25,65.4
40.05,25.5,80.73
53.23,25.54,82.27
49.81,27.53,73.23
58.44,38.21,78.5
50.82,31.89,71.73
43.22,28.3,61.57
71.35,33.21,71.35
45.27,28.23,65.84
63.47,41.98,65.26
46.94,29.99,81.04
53.58,32.92,68.83
46.62,34.69,74.16
53.03,32.25,71.29
57.25,37.91,62.94
61.98,18.98,78.1
50.45,42.87,77.24
66.58,25.94,90.27
45.22,27.18,57.1
50.31,20.73,57.06
51.11,25.63,85.04
61.58,34.94,73.98
55.63,23.8,78.54
61.8,27.04,67.03
61.15,39.87,69.64
53.09,29.84,56.79
36.73,36.29,76.83
56.07,22.88,51.89
42.67,35.0,67.94
55.9,34.92,77.87
65.86,29.59,72.31
49.32,29.15,69.67
52.25,26.7,80.16
51.59,27.35,70.45
48.13,21.56,75.61
43.51,32.98,64.07
59.79,23.15,72.22
42.38,23.26,52.67
45.44,34.54,75.74
41.76,33.88,75.85
48.49,22.4,70.02
44.7,28.03,64.37
43.77,27.1,63.07
45.71,24.76,63.11
58.69,32.81,76.02
39.03,29.57,63.29
47.16,27.69,67.51
35.64,26.14,48.4
40.21,29.24,66.35
27.62,37.93,66.43
39.01,25.23,65.96
51.8,28.67,70.32
64.83,25.8,83.65
41.53,35.71,58.11
53.68,26.15,72.07
54.62,33.65,90.16
55.17,40.1,52.56
44.96,27.73,76.11
38.26,34.7,53.14
51.98,30.14,78.39
54.25,29.98,57.01
54.15,35.4,66.11
60.79,35.09,69.72
48.14,31.87,74.19
53.06,38.3,62.13
51.8,21.8,75.99
49.82,39.9,67.46
54.88,35.54,77.99
51.93,39.27,56.59
51.08,34.59,63.86
47.12,28.28,64.12
49.48,32.02,61.53
47.65,34.07,80.75
53.21,35.39,73.91
37.97,23.82,63.63
53.55,30.56,62.41
46.89,21.36,79.31
47.44,31.04,59.62
