time,value
1,101.75
2,111.12
3,113.18
4,102.74
5,104.86
6,111.28
7,122.68
8,104.07
9,102.45
10,114.29
11,107.6
12,118.15
13,125.87
14,118.94
15,117.97
16,133.2
17,129.36
18,130.21
19,126.37
20,147.52
21,145.73
22,134.07
23,149.86
24,136.72
25,153.83
26,154.52
27,143.17
28,149.98
29,144.96
30,155.61
31,143.2
32,161.03
33,167.83
34,161.23
35,162.56
36,165.64
37,164.3
38,159.54
39,176.89
40,172.44
41,184.26
42,171.71
43,178.0
44,180.62
45,179.99
46,181.32
47,194.1
48,197.06
49,181.36
50,198.09
51,182.86
52,189.3
53,177.02
54,195.32
55,214.23
56,189.72
57,214.94
58,197.46
59,194.76
60,193.05
