time,value
1,112.66
2,104.84
3,106.51
4,110.23
5,111.7
6,93.89
7,106.3
8,110.16
9,118.95
10,117.79
11,112.72
12,120.73
13,117.64
14,113.22
15,121.23
16,140.9
17,123.88
18,132.96
19,132.71
20,146.27
21,137.47
22,157.62
23,130.15
24,129.7
25,146.92
26,151.11
27,157.69
28,151.91
29,157.59
30,139.62
31,164.52
32,159.72
33,166.98
34,162.27
35,180.39
36,163.0
37,174.27
38,172.77
39,165.64
40,170.66
41,185.45
42,184.11
43,188.47
44,176.4
45,182.01
46,179.11
47,185.52
48,181.77
49,186.04
50,192.19
51,179.94
52,207.03
53,194.23
54,190.77
55,201.97
56,192.77
57,191.91
58,210.95
59,192.81
60,190.79
