time,value
1,112.89
2,99.02
3,100.95
4,114.4
5,120.17
6,100.03
7,121.95
8,128.82
9,108.46
10,120.58
11,133.86
12,114.05
13,113.15
14,126.75
15,116.95
16,126.32
17,133.35
18,142.6
19,132.19
20,128.08
21,132.0
22,131.8
23,142.25
24,149.21
25,157.0
26,154.38
27,146.38
28,140.75
29,164.04
30,160.35
31,143.82
32,153.71
33,173.86
34,154.06
35,171.36
36,171.54
37,170.23
38,167.93
39,167.64
40,179.53
41,187.42
42,175.24
43,177.86
44,177.22
45,178.5
46,183.88
47,182.78
48,182.95
49,188.99
50,177.94
51,203.65
52,195.38
53,196.83
54,203.24
55,203.69
56,202.57
57,193.53
58,193.29
59,210.3
60,206.36
