time,value
1,115.8
2,110.36
3,102.06
4,101.17
5,102.51
6,110.29
7,125.55
8,130.02
9,105.32
10,105.63
11,121.42
12,119.96
13,119.89
14,115.08
15,134.34
16,132.06
17,123.9
18,137.31
19,138.42
20,139.04
21,150.02
22,149.91
23,136.92
24,146.03
25,138.37
26,139.98
27,155.89
28,136.76
29,160.97
30,158.45
31,180.35
32,171.99
33,164.06
34,163.17
35,168.42
36,162.85
37,165.9
38,172.04
39,171.48
40,167.19
41,175.97
42,177.05
43,170.31
44,194.75
45,182.13
46,173.44
47,185.38
48,184.12
49,167.32
50,194.56
51,207.89
52,201.48
53,205.1
54,198.63
55,194.58
56,205.62
57,205.12
58,192.57
59,201.9
60,194.0
