time,value
1,117.71
2,97.96
3,94.06
4,96.29
5,112.65
6,106.09
7,105.78
8,106.32
9,122.68
10,109.14
11,114.27
12,132.62
13,129.22
14,121.37
15,121.2
16,126.14
17,128.75
18,133.05
19,139.17
20,135.05
21,138.34
22,147.07
23,142.68
24,150.81
25,143.68
26,148.07
27,142.99
28,158.69
29,155.1
30,143.48
31,162.51
32,165.55
33,157.23
34,156.94
35,156.14
36,175.3
37,182.41
38,163.72
39,178.47
40,163.71
41,181.52
42,169.17
43,180.74
44,181.5
45,168.15
46,185.78
47,191.26
48,201.79
49,192.75
50,194.01
51,182.13
52,195.9
53,196.66
54,197.62
55,193.5
56,204.22
57,194.89
58,205.51
59,223.77
60,217.21
