time,value
1,108.34
2,106.68
3,98.96
4,94.97
5,99.56
6,106.82
7,113.82
8,116.39
9,127.05
10,113.18
11,127.06
12,130.17
13,126.84
14,123.93
15,119.7
16,122.16
17,126.41
18,129.78
19,139.26
20,137.98
21,141.56
22,150.06
23,136.36
24,138.35
25,142.3
26,128.18
27,153.76
28,159.24
29,142.23
30,160.26
31,153.4
32,147.03
33,160.73
34,164.6
35,161.69
36,168.13
37,170.85
38,163.49
39,149.14
40,171.88
41,163.39
42,173.77
43,159.02
44,176.72
45,185.32
46,201.89
47,195.67
48,195.92
49,183.18
50,192.18
51,190.91
52,209.26
53,183.92
54,195.82
55,210.88
56,199.79
57,210.36
58,196.77
59,207.61
60,196.15
