time,value
1,96.85
2,95.51
3,103.03
4,100.94
5,108.16
6,111.16
7,119.47
8,122.08
9,119.26
10,119.44
11,110.1
12,120.11
13,123.3
14,120.02
15,118.96
16,127.39
17,138.67
18,135.23
19,128.97
20,130.38
21,138.22
22,146.51
23,135.96
24,136.42
25,143.26
26,151.53
27,143.9
28,144.69
29,152.04
30,146.64
31,156.14
32,173.96
33,153.63
34,160.26
35,156.25
36,166.41
37,163.29
38,164.02
39,180.56
40,170.62
41,176.36
42,170.89
43,174.28
44,174.43
45,189.73
46,176.72
47,181.57
48,184.51
49,178.82
50,178.63
51,195.34
52,195.83
53,188.04
54,193.24
55,196.49
56,198.39
57,199.26
58,207.88
59,204.23
60,210.11
