time,value
1,90.52
2,93.47
3,92.74
4,103.56
5,104.54
6,111.41
7,114.25
8,118.0
9,120.23
10,117.19
11,119.97
12,127.04
13,137.6
14,126.11
15,125.13
16,123.7
17,124.27
18,124.59
19,140.74
20,132.06
21,145.42
22,133.32
23,143.46
24,136.16
25,150.38
26,144.33
27,143.7
28,149.24
29,155.63
30,148.84
31,155.42
32,154.99
33,142.09
34,158.4
35,160.19
36,168.05
37,167.46
38,158.03
39,171.19
40,189.37
41,177.35
42,172.42
43,174.17
44,185.27
45,179.32
46,191.44
47,184.68
48,187.87
49,188.26
50,192.39
51,192.38
52,188.02
53,205.91
54,208.13
55,206.58
56,189.95
57,201.4
58,213.72
59,200.19
60,205.54
