x1,x2,x3
48.15,27.5,85.54
53.52,32.03,65.65
48.75,35.88,62.89
50.14,35.01,73.25
36.72,35.79,76.42
38.4,27.77,73.56
46.0,25.61,81.23
61.85,28.18,68.95
58.73,27.51,86.89
49.72,29.98,75.56
44.26,28.82,64.99
51.42,38.48,87.3
41.09,31.48,91.88
45.28,32.68,80.91
45.26,31.13,66.65
46.82,34.61,71.41
59.17,30.23,81.41
35.29,27.22,69.27
57.52,39.08,55.15
44.03,31.55,64.31
43.93,36.27,72.34
29.27,25.54,69.31
47.7,34.77,56.45
65.97,37.51,74.6
46.69,22.52,74.23
45.89,27.95,88.27
51.38,24.79,71.53
50.01,30.12,72.57
45.0,23.16,54.11
43.22,27.2,85.01
41.82,29.61,74.4
41.67,30.37,82.73
43.04,28.57,78.63
40.59,30.77,67.3
40.64,32.61,74.26
60.16,30.29,54.36
43.22,26.06,63.12
41.96,27.82,62.57
40.66,30.84,57.87
40.95,36.77,54.94
55.1,29.77,84.19
46.8,30.92,80.21
46.8,28.17,73.92
46.09,25.16,63.25
54.37,26.28,68.61
45.18,30.72,55.79
53.45,30.71,66.91
46.37,30.4,67.32
41.4,20.11,69.29
50.89,33.34,65.72
53.6,27.87,70.17
45.31,36.04,67.57
53.58,39.41,88.96
52.37,24.95,55.8
64.37,34.35,46.14
47.86,32.69,82.91
44.64,28.34,70.64
57.96,29.18,78.4
48.82,31.69,69.68
49.16,39.89,81.99
42.16,35.95,74.34
60.81,25.54,63.91
48.33,30.77,75.69
52.35,33.23,59.8
43.88,22.69,49.74
43.64,32.09,73.04
51.37,28.27,73.65
50.95,31.27,45.91
52.94,27.36,52.26
47.13,31.62,76.61
62.13,30.7,63.15
51.47,24.75,51.78
51.64,34.65,87.36
45.04,23.38,71.75
61.13,35.83,88.13
43.41,25.81,79.64
44.95,31.18,57.24
58.92,31.11,69.2
41.96,26.85,77.58
48.67,22.32,52.33
56.18,24.99,48.74
51.27,33.09,57.31
39.77,33.34,74.98
69.58,36.83,56.26
41.99,31.2,69.58
55.2,38.15,64.86
52.68,31.73,79.85
53.05,29.59,58.85
39.78,28.41,70.89
50.41,35.83,88.68
54.61,31.72,72.48
50.01,35.94,70.15
49.14,31.34,38.87
55.66,39.39,73.3
43.8,33.32,73.56
31.81,29.47,67.74
48.3,30.08,73.37
46.63,21.07,85.25
53.6,26.58,55.28
57.91,25.51,64.78
36.04,34.25,74.53
47.45,34.48,83.35
53.85,28.33,66.51
50.32,34.5,75.61
46.67,38.56,72.88
33.69,29.04,79.24
46.73,25.94,89.67
40.57,20.32,72.57
52.2,20.47,77.29
39.43,34.09,68.13
39.89,24.07,58.35
54.22,34.51,66.4
44.01,33.87,53.93
51.88,27.28,76.34
50.74,38.19,74.6
53.88,26.56,67.29
52.08,27.54,81.73
52.65,22.47,53.47
43.79,28.34,66.94
34.95,28.81,80.07
