time,value
1,101.82
2,101.42
3,95.78
4,109.75
5,109.34
6,107.32
7,103.55
8,111.9
9,133.0
10,121.85
11,114.03
12,131.8
13,152.0
14,117.46
15,124.13
16,149.09
17,143.99
18,143.8
19,136.39
20,135.68
21,136.11
22,128.79
23,135.1
24,163.29
25,153.73
26,158.71
27,143.39
28,141.56
29,151.71
30,153.71
31,160.91
32,170.8
33,167.66
34,171.83
35,166.9
36,158.33
37,172.96
38,164.39
39,156.88
40,160.37
41,164.44
42,185.77
43,180.01
44,177.61
45,179.67
46,179.15
47,179.12
48,190.85
49,190.69
50,182.6
51,201.43
52,196.47
53,202.38
54,202.91
55,203.22
56,200.81
57,208.42
58,206.06
59,204.35
60,202.97
