time,value
1,99.65
2,96.47
3,102.79
4,104.74
5,114.02
6,115.12
7,103.51
8,134.87
9,117.25
10,115.82
11,120.64
12,121.28
13,110.49
14,126.5
15,126.62
16,121.17
17,132.14
18,140.72
19,147.51
20,136.91
21,155.48
22,126.26
23,149.24
24,149.58
25,138.0
26,148.8
27,162.3
28,144.56
29,174.23
30,172.28
31,156.83
32,172.74
33,165.18
34,162.83
35,156.31
36,159.3
37,166.62
38,171.81
39,163.14
40,176.25
41,171.89
42,177.02
43,178.84
44,187.18
45,198.31
46,170.93
47,183.69
48,187.83
49,188.69
50,183.94
51,188.46
52,200.06
53,178.71
54,206.24
55,208.44
56,193.41
57,188.64
58,213.86
59,206.13
60,203.54
