time,value
1,105.63
2,104.89
3,117.41
4,103.89
5,110.64
6,107.7
7,118.58
8,114.86
9,107.3
10,114.77
11,108.86
12,126.34
13,145.33
14,111.85
15,133.44
16,125.16
17,138.67
18,147.8
19,136.07
20,140.96
21,142.24
22,131.09
23,140.5
24,161.6
25,157.87
26,156.92
27,146.2
28,149.31
29,150.76
30,157.78
31,162.7
32,162.89
33,166.21
34,152.89
35,168.92
36,159.46
37,173.56
38,167.82
39,180.76
40,169.57
41,167.11
42,183.01
43,180.16
44,177.99
45,180.67
46,181.02
47,180.48
48,180.28
49,191.92
50,177.74
51,206.22
52,182.21
53,193.5
54,188.6
55,194.53
56,198.07
57,194.95
58,202.66
59,189.66
60,213.5
