x1,x2,x3
54.08,27.22,57.0
50.88,24.39,68.85
59.31,40.89,75.89
60.31,38.49,69.83
67.98,32.59,75.11
50.74,34.39,76.92
54.2,27.13,78.11
54.64,24.31,61.7
60.81,37.54,57.51
34.15,34.13,69.86
49.87,32.47,52.26
50.54,32.61,61.57
48.16,29.6,75.0
57.59,20.7,71.81
45.02,26.43,81.61
55.87,26.94,59.93
48.58,28.66,79.48
45.26,18.98,68.91
48.58,32.07,61.14
52.35,32.11,85.07
42.71,26.59,73.88
29.12,34.03,80.2
44.34,23.18,67.69
51.11,27.78,59.3
55.35,29.0,78.58
58.45,29.03,78.05
48.98,33.61,63.98
51.44,28.3,64.69
58.23,27.19,78.32
48.45,18.81,55.94
48.87,32.15,75.9
56.24,34.73,68.15
62.6,27.25,76.29
36.3,23.84,56.43
48.03,31.33,52.13
59.47,24.79,70.73
42.41,33.46,60.14
31.06,26.95,66.04
66.01,28.61,54.63
69.73,43.93,55.65
44.79,41.21,81.75
42.48,32.06,51.47
49.03,23.67,76.39
52.29,32.73,60.95
45.61,32.37,83.71
58.84,33.19,60.19
63.51,34.67,71.24
47.38,26.27,81.1
51.22,25.37,71.08
62.43,30.19,66.99
62.08,40.9,60.33
40.42,33.17,55.13
42.27,29.96,66.39
45.65,38.16,95.5
59.88,33.1,63.11
59.89,24.87,67.64
39.38,22.54,64.1
46.72,30.0,68.35
58.3,33.07,78.88
48.33,23.48,56.61
49.24,25.57,63.57
60.39,32.36,63.61
43.77,29.88,54.31
45.61,29.59,79.08
55.66,28.95,47.23
56.3,33.55,72.9
48.94,24.65,61.75
57.36,31.51,67.41
49.4,28.77,79.95
55.66,30.54,48.87
57.58,25.97,74.69
51.83,31.08,79.51
58.0,32.53,57.08
46.11,35.41,60.42
47.58,38.92,58.85
48.19,33.3,77.57
44.15,21.18,70.17
60.44,28.24,60.85
48.77,25.07,73.75
36.95,19.24,64.29
55.27,27.21,67.01
40.52,28.77,46.94
39.94,33.42,79.68
46.52,25.76,68.9
50.3,29.6,69.59
44.1,32.41,76.3
55.46,31.71,77.76
57.9,24.62,66.08
55.71,36.8,68.93
39.73,27.98,70.06
35.66,30.24,81.47
39.32,29.21,71.75
44.28,31.32,53.66
55.81,38.89,74.71
48.15,26.93,76.83
50.71,32.14,72.05
59.11,35.54,63.32
51.07,26.08,75.19
47.85,34.39,68.68
46.35,27.51,89.85
60.28,27.61,74.14
45.33,27.94,71.35
61.58,28.06,70.03
53.76,36.08,60.68
55.92,33.91,55.28
46.5,26.14,78.58
39.56,30.83,78.96
47.37,33.68,77.12
62.89,35.47,65.91
30.35,28.71,68.76
49.66,28.14,83.72
42.21,20.6,66.01
34.24,23.75,68.87
48.52,28.51,56.06
49.69,22.27,68.84
52.27,32.5,50.28
58.31,22.67,69.23
63.38,33.82,67.26
49.3,36.43,67.17
44.25,36.65,72.48
