time,value
1,118.47
2,104.18
3,109.17
4,107.37
5,113.2
6,105.13
7,125.64
8,116.21
9,124.05
10,114.17
11,109.1
12,114.05
13,127.83
14,112.96
15,142.83
16,116.62
17,134.94
18,146.79
19,141.52
20,132.14
21,138.95
22,144.33
23,149.97
24,134.24
25,149.8
26,155.6
27,152.65
28,138.61
29,160.98
30,161.07
31,147.65
32,155.43
33,141.64
34,155.76
35,168.52
36,163.48
37,163.7
38,163.28
39,163.34
40,177.39
41,177.81
42,170.66
43,167.57
44,177.78
45,200.03
46,193.51
47,183.27
48,170.69
49,183.41
50,188.19
51,186.34
52,195.58
53,205.08
54,203.02
55,191.54
56,201.94
57,205.02
58,194.24
59,209.71
60,209.58
