time,value
1,103.26
2,91.05
3,116.05
4,102.64
5,89.0
6,99.88
7,108.6
8,123.01
9,112.75
10,116.8
11,127.64
12,115.76
13,123.18
14,129.99
15,133.18
16,133.06
17,131.91
18,146.62
19,142.44
20,136.22
21,143.61
22,139.4
23,142.66
24,149.41
25,140.69
26,140.73
27,151.6
28,138.22
29,160.19
30,148.75
31,159.88
32,146.48
33,152.68
34,158.91
35,169.96
36,162.15
37,172.07
38,168.32
39,174.8
40,163.42
41,163.2
42,172.53
43,182.48
44,181.78
45,184.97
46,194.2
47,165.94
48,209.5
49,189.19
50,188.07
51,188.96
52,190.12
53,181.55
54,202.93
55,191.33
56,200.2
57,198.96
58,207.38
59,197.7
60,202.59
