time,value
1,92.69
2,92.62
3,91.71
4,96.53
5,116.71
6,107.94
7,107.47
8,125.58
9,108.49
10,114.06
11,122.74
12,128.2
13,123.77
14,129.91
15,123.07
16,133.92
17,119.09
18,147.48
19,135.76
20,134.56
21,147.18
22,139.68
23,138.42
24,146.04
25,141.05
26,149.56
27,159.28
28,145.14
29,164.42
30,151.01
31,145.9
32,172.3
33,170.73
34,167.1
35,160.82
36,156.22
37,170.07
38,174.3
39,165.43
40,171.46
41,177.65
42,177.94
43,176.2
44,177.26
45,190.57
46,187.37
47,186.99
48,203.05
49,187.83
50,186.31
51,194.2
52,195.6
53,197.35
54,198.47
55,196.25
56,186.76
57,184.17
58,199.05
59,213.32
60,204.94
