time,value
1,112.59
2,100.97
3,100.97
4,107.15
5,119.1
6,111.11
7,117.33
8,111.78
9,128.87
10,117.19
11,119.39
12,127.07
13,132.51
14,124.2
15,111.35
16,127.61
17,127.1
18,121.73
19,143.41
20,144.91
21,137.25
22,139.89
23,144.88
24,136.81
25,139.68
26,153.98
27,133.48
28,156.3
29,151.67
30,147.04
31,159.68
32,167.76
33,156.92
34,169.96
35,163.0
36,157.06
37,178.05
38,178.94
39,169.72
40,177.9
41,165.5
42,161.55
43,157.54
44,172.57
45,172.82
46,169.49
47,189.35
48,190.33
49,193.43
50,194.92
51,200.41
52,193.41
53,180.74
54,198.17
55,200.38
56,194.35
57,194.54
58,217.08
59,193.13
60,215.1
