time,value
1,88.14
2,101.57
3,97.77
4,100.89
5,112.77
6,103.0
7,116.43
8,106.27
9,131.23
10,130.11
11,121.04
12,118.78
13,122.36
14,126.57
15,129.69
16,131.07
17,123.78
18,132.03
19,138.26
20,139.1
21,130.49
22,138.16
23,132.58
24,146.71
25,136.67
26,147.35
27,160.15
28,132.23
29,152.24
30,145.67
31,141.6
32,152.48
33,145.24
34,174.53
35,158.88
36,163.0
37,168.85
38,169.47
39,166.48
40,178.18
41,183.99
42,186.41
43,170.87
44,178.77
45,181.53
46,182.18
47,186.76
48,176.62
49,191.6
50,190.76
51,181.26
52,197.17
53,192.53
54,196.15
55,210.35
56,204.18
57,206.83
58,208.41
59,206.17
60,205.42
