time,value
1,103.03
2,108.28
3,105.83
4,99.89
5,110.73
6,101.0
7,109.06
8,100.44
9,96.31
10,124.97
11,118.73
12,117.05
13,118.69
14,135.22
15,130.16
16,131.18
17,123.28
18,133.83
19,140.68
20,138.14
21,135.73
22,141.22
23,142.08
24,133.18
25,150.08
26,135.39
27,162.59
28,152.53
29,154.8
30,156.81
31,149.62
32,141.3
33,167.54
34,165.12
35,151.82
36,174.58
37,163.49
38,169.63
39,159.39
40,173.11
41,175.19
42,169.89
43,178.44
44,177.61
45,187.43
46,188.85
47,173.91
48,183.91
49,187.02
50,196.03
51,194.24
52,191.2
53,203.01
54,188.58
55,199.32
56,198.64
57,209.98
58,207.38
59,204.35
60,198.96
