time,value
1,105.78
2,121.18
3,116.42
4,124.53
5,100.53
6,112.16
7,92.82
8,122.38
9,116.83
10,103.28
11,122.63
12,134.14
13,128.65
14,115.62
15,113.07
16,124.92
17,127.87
18,127.71
19,143.71
20,114.52
21,131.8
22,143.41
23,135.0
24,147.89
25,142.61
26,147.04
27,141.7
28,148.91
29,150.33
30,154.43
31,162.77
32,156.55
33,167.05
34,153.43
35,164.9
36,179.97
37,159.4
38,169.78
39,167.3
40,173.5
41,171.89
42,166.59
43,176.52
44,187.42
45,189.98
46,183.56
47,178.07
48,192.95
49,203.9
50,187.19
51,187.17
52,205.79
53,189.78
54,201.21
55,207.37
56,199.54
57,194.65
58,202.0
59,199.69
60,207.28
