x1,x2,x3
43.08,32.78,82.67
41.74,25.74,71.71
67.6,35.16,42.86
35.42,34.1,57.11
53.15,26.01,92.0
47.48,36.99,69.37
57.1,35.04,69.56
44.17,35.89,76.05
54.04,28.86,77.44
47.61,27.83,66.55
51.44,24.2,74.98
39.4,31.04,64.73
47.72,35.01,72.33
67.53,33.01,73.49
47.0,24.77,80.14
38.66,22.19,63.85
52.74,37.97,62.8
54.51,28.18,83.51
59.09,24.24,43.96
62.76,32.6,80.72
45.88,28.06,68.48
54.84,24.76,71.72
53.03,28.95,75.62
48.94,32.83,71.09
41.06,36.55,68.13
47.32,35.81,80.55
46.32,24.34,76.69
45.38,30.01,80.58
48.05,30.37,70.96
54.75,22.88,66.52
51.55,16.79,74.83
39.29,35.25,72.2
57.27,28.22,77.19
48.49,29.51,71.88
45.76,24.5,58.89
44.72,32.93,68.33
53.66,32.19,74.43
56.13,34.67,72.11
54.55,38.28,69.94
46.48,19.82,53.72
51.51,30.46,86.58
39.15,31.1,67.03
38.98,29.44,76.13
45.55,26.34,83.54
45.53,22.82,72.77
51.02,23.53,68.06
53.92,29.4,68.4
51.5,26.76,88.79
50.49,34.25,71.78
57.52,32.26,84.03
44.51,27.7,61.74
49.4,26.42,66.61
44.3,31.83,70.87
49.56,37.13,88.16
57.42,32.46,67.68
54.04,34.11,68.57
58.96,34.39,66.1
54.54,33.42,76.61
43.35,25.4,68.25
54.48,34.62,61.26
59.4,23.73,67.02
50.93,40.9,71.16
43.97,30.47,50.49
46.58,28.9,72.96
45.0,21.66,79.11
47.62,30.83,66.83
45.71,30.58,65.92
39.61,35.34,73.35
32.83,29.7,70.0
47.42,33.31,57.6
49.47,24.26,68.53
47.22,28.37,81.29
44.69,33.94,90.82
51.48,38.18,53.86
46.18,23.79,55.84
29.95,21.46,79.83
45.45,31.22,73.45
40.95,26.64,72.92
62.53,26.79,72.19
38.67,24.71,71.06
57.41,33.45,85.06
53.42,25.14,57.07
39.38,22.69,89.28
46.05,28.78,85.9
41.47,27.82,81.74
67.31,26.07,77.12
56.24,28.9,55.11
43.31,41.75,72.36
54.25,32.18,76.58
38.88,33.07,64.41
52.81,38.92,82.9
53.53,24.65,78.49
70.66,26.39,54.1
45.49,32.19,63.38
35.59,25.12,81.08
58.0,30.27,52.84
65.47,45.61,49.42
37.08,28.98,79.21
46.79,32.37,73.0
39.77,28.75,69.0
56.15,30.21,80.21
47.2,34.77,54.26
49.8,30.54,78.4
48.15,32.42,75.35
44.18,21.59,81.02
42.35,38.6,70.53
46.85,15.97,82.34
51.12,23.0,64.61
46.95,33.18,81.89
44.85,29.12,67.19
54.06,30.58,74.69
27.84,30.04,72.12
43.05,30.27,70.37
52.03,26.39,64.34
52.33,23.65,75.43
64.92,40.3,85.54
52.16,31.31,77.69
54.93,27.22,75.01
58.92,38.54,75.71
60.09,28.61,63.74
