x1,x2,x3
54.01,27.3,30.17
50.53,28.69,72.7
57.05,35.65,67.58
57.41,29.92,67.45
50.56,32.39,71.53
44.7,29.64,74.88
56.08,25.82,75.38
50.1,24.34,77.2
47.14,23.47,80.29
61.91,30.48,69.21
46.72,31.0,81.05
62.79,29.28,70.69
42.13,32.92,66.75
52.37,30.63,68.4
52.04,30.09,72.52
44.94,26.11,70.68
61.37,30.4,72.1
46.96,38.43,52.44
46.95,32.74,58.34
53.28,39.65,86.67
49.75,25.4,58.84
47.84,26.7,71.28
33.78,30.34,74.87
44.56,32.99,83.29
53.25,31.89,74.28
51.35,33.67,61.68
57.61,26.01,71.08
58.03,31.92,63.45
47.8,23.17,64.11
54.89,31.19,64.46
44.34,38.22,59.5
57.99,34.2,84.91
40.69,28.41,62.62
47.22,26.73,62.83
43.11,33.02,81.97
54.27,18.09,76.54
59.77,41.24,63.46
51.35,16.06,63.46
42.44,35.22,53.51
54.34,33.28,60.75
45.97,27.03,65.08
44.55,20.67,48.22
46.99,32.02,63.75
63.18,31.9,44.52
52.26,28.11,90.2
41.29,35.19,73.02
50.17,28.5,56.79
57.23,29.99,70.3
54.27,27.62,75.98
47.86,25.75,76.39
62.76,31.85,82.81
49.82,35.45,85.94
65.34,27.48,50.54
51.44,21.53,77.06
58.0,25.01,55.69
33.29,39.93,59.04
47.39,32.09,77.74
58.84,24.76,65.39
63.68,21.04,69.67
43.81,28.92,74.97
38.95,28.66,73.87
47.49,28.86,75.92
53.1,18.87,84.75
49.99,32.12,61.23
43.56,36.72,74.09
52.12,26.14,83.21
52.95,32.0,86.32
35.73,34.98,72.2
41.32,30.06,62.81
61.04,37.21,67.65
51.0,34.46,80.55
44.08,29.48,79.31
56.08,31.38,74.55
45.96,22.03,60.13
56.97,31.35,73.97
47.28,28.58,64.87
39.05,25.84,70.53
51.98,28.28,51.44
35.85,31.14,84.01
48.89,31.58,60.16
55.22,36.17,59.34
56.53,37.66,76.27
48.87,39.81,59.51
50.62,29.94,56.34
40.49,30.34,64.02
68.35,35.65,94.08
51.15,32.02,84.46
48.97,28.04,65.5
48.24,29.95,84.37
60.72,25.62,53.69
43.59,35.26,79.73
54.74,25.7,77.86
53.58,27.1,82.54
47.52,27.48,74.04
55.7,32.73,46.94
53.72,26.99,66.86
56.43,24.69,70.64
57.66,29.96,75.01
52.14,26.32,75.03
44.63,29.81,48.74
52.09,31.09,60.99
40.71,23.09,65.86
45.1,38.47,80.23
45.7,26.87,85.38
50.44,34.42,88.83
50.37,25.43,38.03
44.77,30.85,67.98
63.04,36.38,76.56
53.4,31.77,63.59
45.27,32.68,70.7
61.26,36.3,67.59
36.18,33.7,87.04
46.9,35.72,77.25
42.97,36.4,69.87
48.0,19.41,63.92
63.69,32.54,65.51
42.28,21.15,64.43
45.55,24.98,82.89
60.7,39.09,87.64
41.3,26.45,72.8
