x1,x2,x3
50.83,25.45,67.78
39.84,30.4,70.7
42.72,31.6,74.74
38.61,24.92,73.81
27.83,25.85,76.27
49.84,28.39,58.98
44.94,30.81,61.08
46.8,26.94,57.26
37.9,28.2,71.63
42.52,28.69,65.22
52.22,28.17,72.82
54.19,38.1,59.14
56.22,29.12,81.85
48.57,27.58,67.17
58.68,38.62,72.24
50.21,20.51,80.8
56.51,27.43,58.28
35.79,26.31,69.55
55.92,25.14,72.19
38.13,30.75,68.46
40.64,37.53,77.27
46.83,17.03,62.33
47.81,19.32,63.95
37.01,24.63,85.19
53.54,29.49,68.64
56.82,26.39,82.64
45.66,24.54,48.34
48.03,31.46,74.6
50.09,27.84,90.84
48.88,30.98,81.73
62.6,34.32,60.82
49.5,30.4,61.55
36.44,26.81,61.73
46.33,30.13,74.0
46.95,29.82,70.56
51.33,33.77,82.15
43.46,34.82,79.36
56.7,28.22,62.92
44.41,35.24,55.49
67.19,29.66,66.03
52.87,29.45,51.41
59.61,27.45,73.3
58.41,29.48,82.87
58.45,38.07,99.6
47.07,31.24,62.14
57.54,25.31,66.13
33.57,31.46,66.54
53.52,23.7,80.95
54.5,26.28,77.0
54.73,34.43,72.09
61.26,33.75,59.9
52.99,28.35,82.27
54.8,25.21,72.94
47.6,30.12,64.51
62.08,27.92,78.14
47.83,27.26,68.45
58.94,26.1,83.51
46.07,33.06,79.6
55.18,27.05,68.22
41.73,29.76,56.76
48.88,23.55,63.72
52.4,21.08,81.63
51.92,30.76,68.84
46.22,31.13,64.27
52.22,36.68,56.71
34.71,36.27,67.61
62.69,20.87,81.17
45.42,36.65,84.91
64.39,27.68,58.36
44.5,29.24,85.65
36.8,27.0,61.3
38.21,33.79,88.13
44.94,33.85,68.36
51.54,30.43,80.05
35.6,22.46,85.31
55.89,30.94,74.96
45.93,24.88,60.73
60.27,36.71,62.35
44.99,27.5,69.64
43.54,31.69,71.97
60.31,30.49,63.86
51.53,28.55,81.9
55.78,29.48,86.18
47.51,34.84,74.17
47.47,33.34,51.03
53.09,31.06,87.37
44.75,35.23,62.88
50.85,22.83,57.88
53.32,29.02,75.69
48.92,31.49,78.05
47.64,38.34,66.98
35.3,32.63,76.26
54.26,31.39,90.23
50.47,25.52,76.42
52.22,31.09,83.07
58.9,41.77,58.17
52.25,29.33,62.8
47.5,28.34,84.14
49.5,20.06,75.51
45.43,30.73,69.61
55.2,31.4,78.47
64.33,31.74,51.9
34.83,30.95,86.62
57.58,30.96,79.45
47.01,38.67,74.82
58.15,24.02,76.17
50.35,29.18,67.48
45.12,35.07,72.8
64.05,36.39,58.64
46.16,32.07,67.2
54.76,28.42,70.87
51.2,28.66,87.38
28.85,34.62,85.03
43.44,32.21,65.91
44.13,39.22,63.11
52.21,30.74,66.61
60.81,17.78,100.12
47.17,30.05,63.54
41.21,31.45,71.02
43.13,33.13,66.2
