x1,x2,x3
50.95,26.37,77.83
43.33,36.2,57.46
55.65,28.88,51.27
44.13,32.35,65.16
47.17,32.43,72.94
33.7,42.35,67.55
57.14,35.46,77.62
40.92,18.76,66.77
45.9,30.6,63.86
45.14,28.59,79.58
65.33,35.6,82.16
38.5,27.63,95.41
45.33,27.46,84.38
33.43,28.53,68.29
50.67,26.95,76.23
42.45,29.08,66.33
54.83,28.76,83.97
44.02,30.75,57.87
63.6,32.71,57.58
57.54,29.03,80.23
42.03,29.52,84.46
42.65,22.84,66.32
42.54,35.29,74.28
60.02,31.81,71.83
40.85,32.72,68.2
41.22,24.47,53.61
56.61,29.88,73.73
50.06,23.99,65.13
36.32,29.09,62.52
48.35,30.56,81.63
26.71,24.26,64.87
44.95,28.88,76.3
54.01,22.03,74.03
57.71,36.53,75.26
70.67,21.04,79.89
45.89,22.79,78.77
54.63,27.78,81.93
27.75,36.46,76.9
39.7,30.56,71.33
51.97,25.75,73.15
48.89,35.48,65.24
56.72,33.4,64.56
49.87,29.04,59.7
54.4,23.9,65.18
45.47,26.47,64.0
44.11,29.14,66.33
45.55,33.92,70.36
61.04,30.2,61.18
59.54,34.03,55.09
62.84,29.93,80.98
44.56,25.1,78.09
53.47,29.05,74.77
50.11,26.84,58.6
50.34,30.58,68.14
33.73,26.15,58.3
44.61,26.44,75.72
43.37,24.12,53.58
57.95,26.89,64.02
53.82,26.3,65.17
47.65,28.7,72.13
50.43,19.57,67.2
43.99,39.41,72.64
56.83,29.94,72.15
42.82,36.39,66.34
51.0,28.38,69.97
55.52,24.56,87.58
34.06,27.75,70.21
47.87,26.29,65.89
45.38,30.16,64.93
63.76,36.34,67.27
54.57,24.17,67.44
49.85,27.12,59.38
55.11,28.38,76.92
47.83,22.56,70.76
38.73,26.58,63.32
57.89,31.0,75.6
51.31,33.25,67.91
39.47,30.98,77.18
46.12,29.04,67.69
57.24,28.81,67.29
42.42,25.18,81.86
50.66,22.16,81.4
55.33,26.03,51.81
55.49,30.37,72.17
40.7,22.7,59.98
47.09,24.93,69.97
39.75,35.74,74.68
45.83,25.42,62.6
59.47,28.09,70.9
38.23,22.74,71.24
51.95,27.33,68.55
53.73,32.8,67.78
60.6,37.72,65.72
55.96,23.82,58.96
42.14,30.8,69.1
50.0,30.12,74.02
26.5,32.78,65.16
45.55,32.32,83.89
44.78,33.24,76.46
47.68,26.52,80.66
57.38,25.39,54.78
59.11,33.22,85.73
41.93,34.21,80.2
40.08,33.45,59.97
39.04,31.73,68.36
58.7,28.2,74.82
51.16,29.73,69.43
50.21,26.75,60.99
56.69,36.08,86.88
48.84,32.66,62.81
61.54,29.06,73.45
59.97,22.7,80.96
54.02,33.73,79.5
53.8,24.65,68.95
53.53,35.19,51.94
36.41,38.84,83.08
44.2,37.34,73.37
56.53,31.43,78.02
49.31,29.69,76.26
53.58,29.51,77.99
