time,value
1,111.34
2,99.83
3,109.56
4,101.03
5,106.27
6,94.77
7,116.77
8,122.13
9,121.21
10,123.47
11,110.77
12,108.33
13,134.46
14,114.82
15,131.49
16,133.61
17,141.99
18,124.2
19,137.73
20,124.77
21,139.97
22,142.86
23,150.88
24,133.6
25,153.88
26,163.11
27,137.46
28,141.45
29,149.09
30,151.97
31,141.1
32,162.74
33,163.07
34,160.36
35,157.38
36,160.91
37,162.56
38,160.01
39,169.6
40,172.49
41,160.62
42,169.03
43,168.57
44,191.16
45,174.22
46,191.97
47,188.46
48,183.18
49,188.53
50,181.09
51,194.59
52,180.82
53,199.06
54,191.38
55,200.9
56,197.17
57,204.01
58,208.0
59,217.7
60,211.58
