time,value
1,107.57
2,103.56
3,99.01
4,99.41
5,108.58
6,117.48
7,110.88
8,114.99
9,105.55
10,111.57
11,124.34
12,129.22
13,113.59
14,123.71
15,133.68
16,129.27
17,124.04
18,116.3
19,115.52
20,136.78
21,143.45
22,139.02
23,147.42
24,154.39
25,152.75
26,139.13
27,150.07
28,156.19
29,147.56
30,133.5
31,155.23
32,163.98
33,151.87
34,159.86
35,156.59
36,163.58
37,165.19
38,161.74
39,170.14
40,172.34
41,185.8
42,195.65
43,157.28
44,172.5
45,179.67
46,181.35
47,184.63
48,193.74
49,188.73
50,176.12
51,194.52
52,194.18
53,198.72
54,196.81
55,194.15
56,209.27
57,209.5
58,213.08
59,209.92
60,218.16
