x1,x2,x3
45.72,28.08,61.62
64.85,35.48,49.56
37.06,29.34,63.0
52.08,38.99,69.24
44.38,36.01,57.98
54.26,21.1,74.13
47.36,30.13,69.9
51.08,35.21,60.99
48.91,30.53,58.28
51.47,23.59,82.58
59.24,36.57,55.04
51.62,18.22,64.27
51.06,21.94,69.18
58.49,30.82,84.11
56.85,39.14,71.77
48.18,33.79,70.89
54.48,33.18,70.41
43.49,34.07,63.17
31.2,26.39,79.09
49.56,30.54,57.92
53.48,28.01,47.45
46.93,29.37,66.94
59.96,30.89,63.81
42.52,24.88,78.29
42.98,34.07,47.9
57.0,25.92,87.26
55.37,33.25,62.51
47.23,32.43,82.61
47.76,27.13,72.88
55.19,28.3,61.31
60.13,26.23,67.23
46.07,33.09,65.17
57.9,22.25,67.93
54.68,38.74,81.01
58.61,31.49,65.56
50.92,26.39,63.94
51.17,26.7,71.85
44.75,37.9,72.32
54.16,32.25,60.72
64.88,28.31,70.59
40.0,38.93,76.39
45.6,23.8,77.8
53.81,40.67,56.84
39.01,39.86,62.92
51.11,23.03,57.85
45.99,22.03,64.73
45.61,38.96,73.65
52.45,31.57,77.56
40.66,33.24,48.22
45.09,29.12,69.46
56.23,23.33,71.13
51.72,23.07,92.54
45.31,36.81,82.32
47.88,22.67,84.01
46.08,29.85,66.34
45.37,33.47,76.84
50.56,24.16,76.63
62.16,22.95,67.6
45.42,34.41,48.84
47.98,21.92,95.27
48.2,27.29,83.02
47.42,28.27,69.49
53.66,26.77,77.06
45.71,27.28,63.63
53.56,33.72,79.66
48.7,33.79,81.1
46.78,25.4,67.52
51.71,33.06,58.54
56.44,20.27,62.5
38.87,32.97,88.09
38.85,25.01,63.69
62.58,33.91,79.31
56.35,24.54,72.99
50.46,26.06,61.56
37.25,26.24,83.89
38.5,32.42,79.77
35.29,33.59,57.41
44.81,34.28,60.62
47.64,21.6,89.02
41.02,20.51,68.03
54.45,29.06,70.49
70.72,32.98,57.36
49.76,29.11,72.75
49.37,23.89,54.54
54.58,24.84,64.16
57.13,25.76,67.43
47.71,33.99,65.05
26.65,26.34,74.56
66.37,27.73,60.13
59.6,14.98,83.39
51.18,30.92,73.85
51.0,37.81,73.84
64.5,29.87,60.03
53.42,33.09,62.92
47.3,27.56,81.27
57.96,30.9,56.69
49.4,23.58,75.81
57.9,43.08,53.99
48.17,26.35,59.89
53.34,26.05,66.97
65.68,33.77,62.82
52.3,32.87,80.17
59.95,46.13,70.32
53.58,31.64,74.7
43.63,37.79,58.26
49.77,27.42,57.01
34.66,39.98,61.47
41.87,21.67,47.92
60.09,23.63,71.4
55.16,28.72,75.56
53.93,23.97,82.02
36.3,27.29,88.12
54.23,34.39,69.91
56.35,25.23,72.76
43.53,33.17,79.9
43.3,31.46,70.18
46.89,35.66,60.76
59.9,30.34,71.39
27.33,29.96,59.45
52.77,26.35,75.19
