time,value
1,97.44
2,99.64
3,101.33
4,86.36
5,113.22
6,98.17
7,124.77
8,118.45
9,119.39
10,114.87
11,109.94
12,114.49
13,123.81
14,130.61
15,126.49
16,124.49
17,136.94
18,129.35
19,126.66
20,129.51
21,145.11
22,138.78
23,142.2
24,137.99
25,148.26
26,142.65
27,145.46
28,148.47
29,157.65
30,147.9
31,159.38
32,155.21
33,155.37
34,154.31
35,165.96
36,171.75
37,169.99
38,168.42
39,163.76
40,174.81
41,167.33
42,182.09
43,172.72
44,167.14
45,170.61
46,187.03
47,193.84
48,178.98
49,194.76
50,190.8
51,193.21
52,192.1
53,197.92
54,200.44
55,211.1
56,199.64
57,174.22
58,213.65
59,206.64
60,212.71
