x1,x2,x3
48.37,32.26,75.67
50.12,26.23,73.31
44.17,29.24,47.49
56.5,38.24,54.9
55.98,34.04,59.76
60.94,32.34,78.31
58.64,23.89,83.47
47.74,36.36,53.3
41.77,26.85,66.27
43.02,28.58,77.2
54.49,24.69,75.67
44.14,25.01,67.92
39.68,24.47,77.27
40.17,35.99,72.37
46.87,28.85,67.89
51.06,29.36,67.58
60.92,28.66,66.59
49.39,30.84,68.46
39.57,33.67,83.73
44.86,46.17,69.44
37.01,29.66,78.01
40.85,32.71,71.96
55.04,20.34,71.73
40.28,30.04,74.4
54.52,30.85,73.48
38.23,28.82,49.63
45.1,38.75,47.97
49.37,31.58,65.37
54.51,24.57,87.89
61.68,23.28,85.49
38.23,27.19,83.39
54.82,26.47,48.53
47.33,40.06,85.17
54.2,26.43,55.29
44.8,29.37,73.32
37.29,31.7,68.35
50.98,37.39,88.45
40.8,35.02,86.37
61.82,32.46,67.62
54.65,27.65,71.78
34.32,26.55,72.46
67.36,22.0,81.8
42.33,34.23,63.31
45.65,34.25,63.4
69.05,32.78,70.35
49.99,34.27,76.4
63.14,27.15,80.92
44.55,22.67,71.52
55.8,31.01,66.77
69.56,27.55,57.92
49.32,33.15,77.02
51.73,27.08,79.82
54.97,28.6,71.98
47.45,30.83,70.66
52.36,30.97,73.91
52.1,33.64,65.45
59.41,28.49,79.32
44.82,26.62,77.74
47.17,33.52,55.78
38.99,29.71,64.64
56.71,33.72,52.22
36.42,31.29,73.41
41.3,30.75,94.63
45.55,32.9,53.05
61.38,21.92,72.97
37.06,31.6,71.74
54.04,31.23,71.87
56.26,28.56,88.52
56.62,29.1,62.48
49.52,32.0,63.53
56.18,29.58,69.34
44.32,41.2,64.12
50.23,26.86,85.88
56.34,29.76,55.14
45.48,20.14,74.61
52.4,27.13,73.15
47.29,23.15,62.95
32.05,22.57,70.06
39.83,31.3,67.4
43.66,25.06,69.99
43.16,36.91,74.83
50.66,23.74,73.33
26.59,30.05,72.48
39.43,35.33,70.41
50.8,28.93,63.68
54.42,23.37,64.22
41.55,26.51,68.79
44.4,35.79,54.51
48.99,40.81,70.78
49.69,20.65,66.49
40.85,37.47,67.06
55.98,36.02,53.26
42.65,31.02,58.67
44.82,32.2,78.03
54.73,28.79,69.33
47.82,29.62,76.85
58.45,30.83,66.25
54.33,29.19,74.39
43.2,27.36,68.86
53.2,36.74,73.41
50.73,26.42,86.44
44.15,30.41,76.31
43.28,32.21,83.68
45.41,19.4,82.6
58.11,31.36,56.16
57.92,32.36,74.8
57.4,26.79,56.65
46.18,35.42,65.45
59.83,20.28,73.96
49.11,30.89,67.41
40.75,29.07,70.46
48.98,31.08,69.96
43.18,36.65,53.69
45.86,31.91,59.13
55.09,37.52,81.49
40.54,29.74,75.62
45.47,26.31,72.98
32.4,34.41,80.33
38.7,32.56,52.31
56.07,21.87,62.88
