time,value
1,86.97
2,107.79
3,115.28
4,114.17
5,115.35
6,115.29
7,113.82
8,116.05
9,123.51
10,103.18
11,127.71
12,127.58
13,137.32
14,125.18
15,117.94
16,127.15
17,119.49
18,136.06
19,132.08
20,151.85
21,135.2
22,133.77
23,141.19
24,140.43
25,141.96
26,140.71
27,148.67
28,153.06
29,141.19
30,156.17
31,156.52
32,158.41
33,165.12
34,171.21
35,151.44
36,165.25
37,161.15
38,167.67
39,165.79
40,159.24
41,163.95
42,172.3
43,175.6
44,172.57
45,189.35
46,184.49
47,183.66
48,191.71
49,180.98
50,181.23
51,186.07
52,196.96
53,220.07
54,194.48
55,188.93
56,211.59
57,217.72
58,203.93
59,210.73
60,213.89
