x1,x2,x3
56.47,30.57,70.13
52.56,35.94,72.51
51.2,35.34,63.03
45.26,35.52,60.55
47.92,28.43,64.39
36.1,28.85,70.65
55.09,30.67,68.67
53.97,39.88,80.53
59.68,17.0,65.67
47.68,24.58,71.12
69.26,37.52,58.89
57.49,27.3,79.59
50.09,26.96,86.72
38.42,31.03,62.14
58.4,33.93,76.34
56.49,30.76,65.57
44.87,24.59,74.11
57.97,30.12,74.73
43.42,31.75,61.98
42.83,19.17,76.58
52.64,31.87,42.47
46.65,31.94,79.02
41.34,23.63,50.26
65.83,30.41,77.22
49.82,29.69,59.91
58.41,27.92,80.36
53.38,38.81,69.37
47.52,24.29,66.49
52.12,24.47,54.78
43.42,27.05,82.96
54.33,22.17,75.45
41.18,23.74,62.94
43.34,33.75,74.07
54.49,34.96,87.19
47.7,22.53,78.92
43.01,22.77,86.01
49.49,35.41,67.69
36.56,20.99,82.77
57.17,26.67,56.69
54.04,33.21,50.89
50.85,25.22,62.19
49.15,33.79,90.51
55.37,29.48,106.17
43.45,32.86,73.09
47.44,31.41,66.42
51.76,29.56,79.13
41.54,21.16,79.48
51.8,31.29,89.17
54.22,24.83,76.64
37.75,33.33,70.88
38.84,30.62,64.59
55.82,29.6,66.72
53.08,34.36,64.85
53.17,34.72,62.78
47.83,29.48,77.21
47.92,26.25,74.96
50.34,23.45,78.83
44.06,37.16,52.74
37.81,37.2,70.44
38.68,25.85,76.95
59.5,27.58,62.47
60.69,40.18,67.25
53.59,35.3,63.68
44.85,27.94,105.85
40.51,22.49,69.32
49.88,30.64,84.61
65.41,32.98,70.67
43.29,25.79,71.57
51.03,20.17,70.28
56.98,34.91,86.47
50.6,31.2,67.14
46.84,29.53,61.31
46.98,26.41,90.03
43.94,33.35,54.68
56.62,26.08,81.11
59.56,31.13,61.14
30.2,35.55,69.05
40.82,31.97,85.87
46.73,26.09,82.31
59.03,31.78,55.59
53.3,27.26,55.47
56.99,31.72,62.11
44.39,23.67,78.06
50.54,33.09,70.82
50.97,43.43,65.86
45.85,17.1,79.59
46.75,31.72,70.15
55.79,25.73,86.47
32.79,28.92,68.35
50.04,26.75,62.18
27.79,30.78,77.07
50.55,29.67,55.91
45.82,26.85,77.73
47.93,22.55,89.27
46.0,27.78,72.52
60.52,27.06,74.62
43.69,29.02,68.95
50.68,34.69,85.7
65.67,27.24,61.19
54.57,24.77,60.91
47.13,29.1,59.71
57.87,23.48,84.58
46.95,27.89,94.22
42.51,24.61,73.16
42.45,28.31,85.6
62.21,35.85,78.9
54.59,28.08,85.42
32.9,34.49,58.23
59.35,27.28,72.09
47.97,24.45,87.08
37.58,21.54,81.49
48.25,37.37,77.93
60.66,29.72,66.87
63.21,28.05,71.84
38.89,33.65,76.28
44.96,25.13,60.31
48.99,27.71,75.56
53.07,21.87,67.22
42.82,32.79,59.79
46.09,32.82,71.38
