x1,x2,x3
58.48,32.68,68.46
41.06,30.45,73.58
50.45,31.17,59.59
57.42,19.85,74.16
53.96,30.69,63.93
38.81,27.06,73.18
38.66,29.56,52.64
58.15,34.38,69.72
54.64,26.8,65.61
53.0,30.31,71.31
56.45,43.37,67.83
35.63,30.63,63.55
45.61,27.97,53.62
54.96,43.01,60.54
49.06,27.24,67.86
57.45,23.41,69.07
49.29,32.71,67.58
52.74,26.79,66.89
52.61,34.44,54.48
48.62,38.15,55.81
45.11,38.27,55.79
54.2,27.27,70.35
55.71,30.98,71.22
47.63,27.99,77.67
39.0,25.07,70.65
37.39,35.94,65.2
48.65,38.4,78.78
58.88,27.46,55.53
40.36,22.54,66.72
52.42,31.32,64.91
55.42,38.2,82.66
56.22,22.39,70.18
50.0,33.4,55.99
52.26,21.17,93.9
39.2,27.73,67.29
48.99,33.52,83.2
51.24,24.31,62.82
48.48,33.75,77.95
42.33,35.39,58.23
55.2,39.42,54.02
48.04,28.48,58.23
49.21,30.58,74.29
54.04,30.94,62.81
41.26,31.61,89.33
39.99,30.18,74.12
50.71,23.19,65.19
49.08,34.05,69.64
50.57,32.9,78.64
44.11,27.88,55.56
41.03,33.65,62.59
45.05,25.8,62.19
57.06,29.89,57.27
46.52,25.74,74.6
64.08,27.53,71.93
58.23,35.32,67.34
54.19,25.09,67.48
43.74,33.51,84.7
56.43,31.18,60.89
56.99,26.62,59.9
75.2,32.84,66.64
47.32,24.68,67.8
59.55,28.77,65.49
35.73,28.02,69.14
66.42,24.62,70.13
57.3,30.16,71.13
40.91,28.72,47.76
57.72,28.39,82.35
54.74,29.79,68.99
60.8,34.77,61.26
55.17,32.46,67.94
50.51,31.31,79.71
52.22,31.21,67.49
46.89,33.98,70.63
55.88,29.15,82.24
72.05,31.22,77.78
55.85,23.01,80.99
45.74,28.19,72.7
55.5,36.36,81.59
51.48,20.11,70.05
51.15,28.41,79.94
67.21,35.01,75.83
55.76,31.25,72.99
54.88,37.6,50.14
48.23,23.64,63.92
44.34,26.8,65.14
52.07,30.94,82.3
55.91,31.55,75.36
54.9,35.87,62.08
53.16,30.85,73.35
50.04,27.34,72.6
56.93,38.49,77.02
44.79,30.1,50.34
60.73,27.69,66.63
50.1,27.21,65.33
47.64,22.28,77.22
57.7,22.75,47.42
40.25,29.05,91.91
41.86,27.89,94.22
43.13,34.63,70.05
40.03,24.34,68.6
56.99,38.8,65.0
60.38,28.87,75.23
56.51,33.52,92.85
38.68,26.71,86.15
47.14,24.82,77.07
43.17,32.94,61.69
46.67,34.14,77.82
41.11,37.88,78.73
48.3,26.12,91.08
43.4,33.27,71.17
50.01,32.58,55.8
45.96,32.69,80.63
51.55,30.13,73.85
41.04,29.22,83.11
40.96,30.29,81.79
45.11,41.83,64.18
40.15,24.25,59.93
46.47,34.49,54.29
55.27,33.05,83.17
53.26,31.1,54.95
