time,value
1,104.26
2,104.07
3,94.64
4,102.09
5,102.34
6,123.42
7,117.24
8,112.4
9,117.78
10,123.24
11,118.05
12,123.07
13,122.66
14,125.69
15,122.28
16,127.73
17,140.48
18,135.55
19,141.76
20,136.03
21,129.21
22,137.35
23,140.7
24,133.8
25,154.31
26,142.98
27,142.44
28,145.93
29,147.94
30,153.77
31,165.46
32,155.51
33,153.06
34,162.78
35,161.88
36,154.67
37,155.9
38,168.07
39,179.43
40,170.12
41,174.32
42,175.78
43,175.0
44,179.28
45,176.44
46,195.27
47,164.87
48,186.67
49,190.47
50,185.06
51,199.45
52,191.03
53,196.8
54,189.61
55,197.73
56,204.9
57,216.02
58,201.56
59,211.94
60,209.48
