time,value
1,106.71
2,91.0
3,106.47
4,103.03
5,114.23
6,119.03
7,106.47
8,121.52
9,101.93
10,134.29
11,114.93
12,137.97
13,136.49
14,125.23
15,114.52
16,124.46
17,139.18
18,139.41
19,131.92
20,137.91
21,133.37
22,134.26
23,147.12
24,140.34
25,133.69
26,143.82
27,160.22
28,147.4
29,153.57
30,157.42
31,151.51
32,161.22
33,150.56
34,158.37
35,158.17
36,163.68
37,178.7
38,167.29
39,164.07
40,160.09
41,182.0
42,180.96
43,184.9
44,182.5
45,176.54
46,169.95
47,191.08
48,183.98
49,183.87
50,196.85
51,193.13
52,192.18
53,200.72
54,203.08
55,199.41
56,202.51
57,202.36
58,201.87
59,201.18
60,209.96
