time,value
1,112.73
2,109.03
3,101.86
4,113.03
5,110.36
6,127.55
7,118.25
8,120.88
9,115.03
10,128.75
11,106.55
12,122.74
13,131.25
14,144.57
15,130.58
16,132.15
17,123.43
18,141.6
19,138.91
20,132.35
21,141.26
22,137.24
23,147.7
24,138.89
25,140.79
26,151.63
27,144.83
28,146.18
29,146.19
30,160.23
31,153.84
32,154.39
33,151.39
34,155.32
35,157.87
36,155.52
37,162.4
38,175.78
39,157.28
40,183.1
41,178.29
42,179.1
43,186.64
44,183.65
45,182.48
46,199.14
47,180.28
48,181.47
49,187.76
50,186.14
51,179.16
52,180.36
53,190.67
54,195.55
55,207.83
56,211.02
57,208.72
58,202.99
59,203.8
60,218.28
