x1,x2,x3
44.46,22.39,64.38
45.07,24.75,80.0
38.04,27.21,70.93
59.69,31.32,77.13
49.32,31.33,54.38
55.35,26.02,87.32
57.69,27.35,81.97
57.14,25.14,80.34
55.22,27.08,59.12
66.2,32.84,66.23
38.29,30.49,60.92
45.54,32.55,78.53
45.57,30.28,94.62
61.27,30.4,77.82
59.98,29.12,70.53
55.5,36.52,77.14
44.23,28.71,75.19
60.23,26.71,75.86
41.33,37.87,73.02
56.68,23.79,70.33
58.67,30.62,76.43
33.6,40.22,66.17
38.22,24.87,41.79
34.41,28.2,61.3
48.37,33.01,73.89
52.56,18.11,78.11
63.43,23.4,56.35
63.98,36.18,60.9
49.17,30.3,86.2
56.38,31.28,65.43
54.63,27.94,73.75
42.72,36.88,85.59
52.15,21.83,56.49
39.97,27.96,72.75
41.22,34.58,84.34
49.61,37.63,63.82
44.03,33.86,76.36
63.84,33.24,84.48
56.13,26.91,79.52
50.12,20.75,70.99
49.63,28.28,74.85
48.63,32.49,61.17
63.42,40.01,75.31
55.79,25.73,75.97
47.77,28.43,79.13
47.15,30.38,63.58
50.75,23.86,67.7
47.59,38.87,66.84
60.86,30.12,87.52
51.32,29.66,40.44
50.59,32.01,57.77
51.95,25.92,61.07
46.02,34.89,68.55
42.47,34.25,53.39
27.92,31.0,60.46
44.87,27.6,62.97
60.86,34.76,54.39
51.2,35.73,62.95
49.81,31.39,77.26
45.6,29.9,81.33
48.12,35.31,63.29
45.4,35.86,73.02
52.41,26.42,85.49
53.24,31.45,43.54
45.8,27.14,78.73
50.19,39.08,58.42
52.77,39.78,86.54
51.0,26.65,62.06
54.25,26.51,78.12
20.87,33.31,74.23
58.17,27.78,60.39
40.06,28.44,65.92
41.55,29.71,64.43
57.74,24.67,89.21
64.99,38.89,62.87
39.14,35.28,62.22
55.4,21.47,67.37
58.86,34.03,84.7
43.9,33.52,75.41
58.77,26.08,62.18
54.0,28.21,74.78
52.04,27.83,75.6
31.66,32.94,65.22
45.17,33.76,73.87
61.33,30.73,75.15
45.02,25.08,75.1
34.33,25.29,70.39
40.81,29.62,60.42
61.17,35.66,74.48
60.21,33.05,58.11
54.33,25.18,72.03
36.91,36.73,57.86
66.48,25.15,56.67
53.43,29.13,65.5
60.3,37.07,83.59
59.35,20.67,71.89
46.07,33.2,60.8
45.7,31.63,91.08
54.93,29.11,76.56
43.87,28.29,77.76
42.08,30.64,64.38
56.55,28.92,75.68
48.18,24.1,95.32
53.48,29.41,60.24
54.61,37.82,68.09
55.91,26.95,57.2
68.77,32.6,85.22
44.36,30.51,69.46
43.04,31.01,64.88
53.69,31.61,69.31
37.01,29.36,78.6
41.16,30.0,63.93
53.72,22.32,51.66
46.56,28.88,84.96
36.65,24.21,93.68
39.4,24.24,83.4
37.16,32.19,62.42
43.73,31.49,75.28
68.3,30.22,75.84
53.76,31.14,80.38
